,r(mm),J,G,v(m/s),T(K),p,N2,CO2,H2O,O2,H,O,OH,H2O2,C,CH,CH2,CH2(,CH3,CH4,CO,HCO,CH2O,CH3O,HO2,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2C,AR,H2,C3H7,C3H8,CH3C
12,0.0389721649,-262000.0,520.161823,0.440853376,338.921782,100000.0,0.650520973,0.00191253009,0.00260299617,0.191535708,1.03070159e-13,2.55384869e-11,2.26504779e-09,6.51235654e-08,8.18058191e-35,7.72627385e-25,3.28200757e-14,1.87522824e-15,3.57666794e-07,0.152072124,0.00113033928,4.0361536e-13,5.15223473e-15,1.91686471e-06,5.52862616e-07,5.38757339e-23,2.12743532e-05,2.10464633e-15,4.5616039e-05,1.92111005e-10,6.13642271e-05,5.16308115e-08,5.1037918e-13,0.0,6.47960716e-05,1.40073457e-09,2.03492404e-10,4.83398109e-07
13,0.0390187233,-262000.0,529.536636,0.423843905,363.858054,100000.0,0.651431158,0.00309323738,0.00420993088,0.189130759,4.21007788e-13,4.57318219e-11,4.07995123e-09,1.03085065e-07,4.02242201e-33,9.74166625e-24,1.04855787e-13,6.3651351e-15,6.38134796e-07,0.149942406,0.0018281579,1.1916626e-12,1.46890057e-14,3.099459e-06,8.64982874e-07,8.22500654e-22,3.44081691e-05,9.18258653e-15,7.37769464e-05,4.2394429e-10,9.91913949e-05,8.35053243e-08,2.75758896e-12,0.0,0.00010479822,2.35864322e-09,3.27480268e-10,7.81892619e-07
14,0.0390572774,-262000.0,540.936637,0.417302034,394.18959,100000.0,0.652551333,0.00454634454,0.00618757198,0.186171028,1.41834394e-12,7.31296359e-11,6.13658954e-09,1.48594041e-07,1.03465117e-31,7.7810558e-23,2.54495426e-13,1.63918043e-14,1.04519701e-06,0.147321364,0.0026869693,2.7136773e-12,3.22567213e-14,4.553878e-06,1.24031786e-06,1.04244069e-20,5.05720965e-05,3.16911037e-14,0.000108434493,7.88950797e-10,0.000145688063,1.2273364e-07,1.27829397e-11,0.0,0.000154029312,3.61155395e-09,4.78919765e-10,1.14931656e-06
15,0.0390913319,-262000.0,554.217706,0.416693005,429.450927,100000.0,0.653872431,0.00626008961,0.00851989498,0.182680502,4.40311101e-12,1.09032168e-10,8.32551819e-09,2.01002322e-07,1.93755347e-30,4.88723133e-22,5.23414235e-13,3.55506385e-14,1.62213807e-06,0.144230227,0.0036998219,5.35452153e-12,6.11982576e-14,6.26745234e-06,1.67995778e-06,1.10564789e-19,6.96353141e-05,9.47413755e-14,0.000149307858,1.35119497e-09,0.000200434123,1.68998295e-07,5.50198448e-11,0.0,0.000212090935,5.18515683e-09,6.56106793e-10,1.58272456e-06
16,0.0391225488,-262000.0,569.144573,0.419323003,469.007531,100000.0,0.655379209,0.0082146974,0.0111799658,0.178699492,1.33216605e-11,1.56874788e-10,1.06670458e-08,2.59502424e-07,3.16021244e-29,2.72333128e-21,9.7345795e-13,6.90587708e-14,2.42546291e-06,0.140704678,0.00485502817,9.87403899e-12,1.07811304e-13,8.21887725e-06,2.1851763e-06,9.72986719e-19,9.13778668e-05,2.59076614e-13,0.000195924947,2.25229148e-09,0.000262737838,2.21765558e-07,2.1609884e-10,0.0,0.000278313252,7.09284239e-09,8.56523038e-10,2.07714059e-06
17,0.0391518592,-262000.0,585.451797,0.423386991,512.211527,100000.0,0.657054846,0.0103883462,0.0141380611,0.174272483,4.03910075e-11,2.2611356e-10,1.32885754e-08,3.23298402e-07,4.96471658e-28,1.4457732e-20,1.70916922e-12,1.25199806e-13,3.52981737e-06,0.136784099,0.00613969091,1.79440188e-11,1.86916944e-13,1.0383494e-05,2.75786473e-06,7.10677715e-18,0.000115557039,6.77118058e-13,0.000247764608,3.79883334e-09,0.000331823498,2.8044659e-07,7.46517844e-10,0.0,0.000351957189,9.32618092e-09,1.07745501e-09,2.62706685e-06
18,0.0391798438,-262000.0,602.8767,0.427624534,558.483807,100000.0,0.658883213,0.0127601124,0.0173656748,0.169442139,1.24457643e-10,3.41033124e-10,1.63892204e-08,3.91669164e-07,7.95711466e-27,7.63758257e-20,2.9177272e-12,2.17950374e-13,5.03466569e-06,0.132506252,0.0075414433,3.31079834e-11,3.40020057e-13,1.27350443e-05,3.3999066e-06,4.35376067e-17,0.000141940119,1.76388703e-12,0.000304326694,6.62906466e-09,0.000406919955,3.44477189e-07,2.2267575e-09,0.0,0.00043231429,1.1830367e-08,1.31623554e-09,3.22723107e-06
19,0.039206897,-262000.0,621.176609,0.431141173,607.35051,100000.0,0.660849911,0.0153113134,0.0208373442,0.164246576,3.82973097e-10,5.61470175e-10,2.0223895e-08,4.63981842e-07,1.28012917e-25,4.02745014e-19,4.94529719e-12,3.71675311e-13,7.0739416e-06,0.127904863,0.00904924202,6.24557549e-11,6.98849691e-13,1.52454252e-05,4.11110038e-06,2.27411998e-16,0.000170319352,4.72921499e-12,0.000365163769,1.20156107e-08,0.000487294727,4.13354761e-07,5.71557107e-09,0.0,0.00051875231,1.44569129e-08,1.57020188e-09,3.87293009e-06
20,0.0392333003,-262000.0,640.130705,0.433292257,658.436692,100000.0,0.662942038,0.0180252116,0.0245302448,0.158719971,1.10813318e-09,1.02882775e-09,2.51136133e-08,5.3965666e-07,1.85691427e-24,2.0251643e-18,8.44848002e-12,6.29268144e-13,9.82951413e-06,0.123010157,0.0106531918,1.19897044e-10,1.66820799e-12,1.78829058e-05,4.88435454e-06,1.03144385e-15,0.000200508706,1.29446745e-11,0.000429873531,2.23450584e-08,0.000572231838,4.86632369e-07,1.26451528e-08,0.0,0.000610705318,1.68889743e-08,1.83625203e-09,4.55996129e-06
21,0.0392592638,-262000.0,659.538563,0.433603731,711.451455,100000.0,0.665147879,0.0208866054,0.028423631,0.152893404,2.82889421e-09,2.0485352e-09,3.14993481e-08,6.18122613e-07,2.15836674e-23,9.1928567e-18,1.46901232e-11,1.06518996e-12,1.35504689e-05,0.117849592,0.0123443028,2.3319136e-10,4.28701311e-12,2.06113026e-05,5.70030482e-06,4.13851288e-15,0.000232339442,3.429332e-11,0.000498088221,4.17876723e-08,0.000661000597,5.63912367e-07,2.41953414e-08,0.0,0.000707659832,1.85683182e-08,2.11007063e-09,5.28453026e-06
22,0.0392849646,-262000.0,679.228112,0.431716404,766.201334,100000.0,0.667457922,0.0238831549,0.0325006354,0.146792165,6.18531028e-09,4.18545665e-09,4.00881893e-08,6.98802257e-07,1.906937e-22,3.67729831e-17,2.61568337e-11,1.80988113e-12,1.85823816e-05,0.112445476,0.0141152725,4.57821297e-10,1.06823483e-11,2.33929243e-05,6.52969792e-06,1.49906729e-14,0.000265675065,8.37446727e-11,0.000569504677,7.73112011e-08,0.000752869635,6.44890182e-07,4.02752848e-08,0.0,0.000809199415,1.87466315e-08,2.38548732e-09,6.04360757e-06
23,0.0393105736,-262000.0,699.061817,0.42733924,822.605463,100000.0,0.66986608,0.0270069551,0.0367504018,0.140432546,1.16795722e-08,8.31404652e-09,5.21497279e-08,7.81061192e-07,1.31117758e-21,1.31543064e-16,4.80077394e-11,3.11356949e-12,2.54099197e-05,0.106812135,0.0159614129,9.01884137e-10,2.4597275e-11,2.61936311e-05,7.349331e-06,5.01598656e-14,0.000300429034,1.87589192e-10,0.000643918517,1.40503443e-07,0.000847112062,7.29406339e-07,5.88058767e-08,0.0,0.00091505704,1.68818405e-08,2.65466522e-09,6.83536082e-06
24,0.0393362293,-262000.0,718.903682,0.420219879,880.604375,100000.0,0.672366269,0.0302501072,0.0411620469,0.133830856,1.97014115e-08,1.56585473e-08,7.00173682e-08,8.63927355e-07,7.56750339e-21,4.38618509e-16,9.15170446e-11,5.51216214e-12,3.4703578e-05,0.100963915,0.0178780285,1.77477906e-09,5.27241585e-11,2.89824033e-05,8.16153278e-06,1.58605973e-13,0.000336515692,3.98546691e-10,0.000721112696,2.50390854e-07,0.000942807445,8.17335264e-07,7.59368828e-08,0.0,0.00102496365,1.3346506e-08,2.90929633e-09,7.65807892e-06
25,0.0393620233,-262000.0,738.598701,0.41014058,940.095834,100000.0,0.674949855,0.0336013967,0.0457201227,0.127010198,3.1036705e-08,2.80600775e-08,9.79865998e-08,9.45738396e-07,4.03298731e-20,1.43408601e-15,1.8229079e-10,1.02228752e-11,4.73799598e-05,0.0949211989,0.0198584466,3.49462835e-09,1.0862211e-10,3.17296872e-05,9.00104021e-06,4.8320897e-13,0.000373813581,8.39793057e-10,0.000800770309,4.36435583e-07,0.00103866393,9.08503778e-07,8.74910243e-08,0.0,0.00113853434,9.53393406e-09,3.14280046e-09,8.50939318e-06
26,0.0393880429,-262000.0,757.999981,0.396904844,1001.00906,100000.0,0.677608942,0.0370505572,0.0504103812,0.119991848,4.75731075e-08,4.87224829e-08,1.44061188e-07,1.02382577e-06,2.16323419e-19,4.8088316e-15,3.8081344e-10,2.01101113e-11,6.47141356e-05,0.0887027429,0.0218965238,6.91440178e-09,2.22161833e-10,3.4408417e-05,9.9233967e-06,1.44014925e-12,0.00041221353,1.8123221e-09,0.000882565658,7.40250646e-07,0.00113303574,1.00282382e-06,9.14682519e-08,0.0,0.00125541197,6.65788417e-09,3.35156442e-09,9.38746515e-06
27,0.0394142292,-262000.0,776.86388,0.380422799,1062.95413,100000.0,0.680319091,0.0405658494,0.0551892356,0.112840964,7.28237636e-08,8.32453489e-08,2.2264503e-07,1.09349732e-06,1.22515593e-18,1.69046812e-14,8.30987686e-10,4.19422526e-11,8.83251319e-05,0.0823661431,0.0239733747,1.36889212e-08,4.5864281e-10,3.69731117e-05,1.09764535e-05,4.21077022e-12,0.000451370298,4.03338347e-09,0.000965617906,1.21073656e-06,0.00122320246,1.09971175e-06,9.00964687e-08,0.0,0.00137450618,4.89644272e-09,3.53212622e-09,1.0285436e-05
28,0.0394403259,-262000.0,794.836738,0.360830061,1125.07347,100000.0,0.683035528,0.0440891311,0.0599770207,0.105676659,1.12440732e-07,1.40735713e-07,3.58402607e-07,1.14794081e-06,7.36305353e-18,6.20176674e-14,1.8679952e-09,9.14160494e-11,0.000120043002,0.0760167547,0.0260544319,2.67434233e-08,9.55197563e-10,3.93579487e-05,1.21773072e-05,1.19520967e-11,0.000490649118,9.13136564e-09,0.00104835831,1.89186913e-06,0.00130532848,1.19798288e-06,8.88958308e-08,0.0,0.00149382403,3.88147329e-09,3.67991659e-09,1.11902541e-05
29,0.0394662478,-262000.0,811.731899,0.338267267,1186.92369,100000.0,0.68573451,0.0475894923,0.0647308204,0.0985630034,1.75634745e-07,2.36011325e-07,5.9437759e-07,1.18000802e-06,4.66705321e-17,2.353332e-13,4.27543152e-09,2.05250024e-10,0.000162217355,0.0697110989,0.0281210843,5.10444876e-08,2.0002624e-09,4.1514783e-05,1.3521643e-05,3.27239133e-11,0.000529725663,2.07208739e-08,0.00112975431,2.82433236e-06,0.00137586385,1.29739251e-06,9.27986154e-08,0.0,0.0016122808,3.28340766e-09,3.79151328e-09,1.20964515e-05
30,0.0394921142,-262000.0,827.522807,0.312736169,1248.56838,100000.0,0.688415634,0.0510662225,0.069448262,0.0915032901,2.77787563e-07,3.93314764e-07,1.00722592e-06,1.18350142e-06,3.10790687e-16,9.19008659e-13,9.90205317e-09,4.70517666e-10,0.000218046596,0.0634517606,0.0301723178,9.48495973e-08,4.20713717e-09,4.34068083e-05,1.4995185e-05,8.64613221e-11,0.000568624321,4.66390074e-08,0.00120926185,4.06188706e-06,0.00143125003,1.39887851e-06,1.04417741e-07,0.0,0.0017297838,2.92531844e-09,3.86381713e-09,1.30071775e-05
31,0.0395180389,-262000.0,842.182285,0.284212647,1310.06681,100000.0,0.691079562,0.0545198459,0.0741278206,0.0844993359,4.44485172e-07,6.51309915e-07,1.73234008e-06,1.15550647e-06,2.16184608e-15,3.67188158e-12,2.30832089e-08,1.09339096e-09,0.000291510162,0.057239957,0.0322074201,1.71295519e-07,8.87185033e-09,4.49838428e-05,1.65726108e-05,2.20660528e-10,0.000607400769,1.03037153e-07,0.00128594427,5.68844842e-06,0.00146695765,1.50397893e-06,1.25200839e-07,0.0,0.00184622019,2.72351621e-09,3.89273765e-09,1.39269507e-05
32,0.0395441312,-262000.0,855.678224,0.252648215,1371.46045,100000.0,0.693727568,0.0579514377,0.0787673975,0.0775534732,7.19163727e-07,1.07153773e-06,3.01107849e-06,1.10015852e-06,1.56608247e-14,1.49477482e-11,5.39422859e-08,2.56294696e-09,0.000387379683,0.0510773418,0.0342252603,3.00764458e-07,1.87331436e-08,4.61785494e-05,1.82217861e-05,5.45337196e-10,0.000646134685,2.213966e-07,0.00135813464,7.83763515e-06,0.00147732868,1.61512277e-06,1.56700347e-07,0.0,0.00196137711,2.64255232e-09,3.87349756e-09,1.48613156e-05
33,0.0395704972,-262000.0,867.97054,0.21797287,1432.75946,100000.0,0.696361231,0.0613620386,0.0833627543,0.0706706904,1.17745405e-06,1.75295109e-06,5.28220978e-06,1.03107913e-06,1.18366544e-13,6.18954789e-11,1.26017867e-07,6.04349976e-09,0.000511036787,0.0449679738,0.0362233906,5.14700086e-07,3.95941894e-08,4.69025502e-05,1.99075169e-05,1.31102352e-09,0.00068490283,4.59846705e-07,0.00142291267,1.06989381e-05,0.00145557591,1.73604544e-06,2.01045393e-07,0.0,0.00207481824,2.68215012e-09,3.80107889e-09,1.58155939e-05
34,0.039597231,-262000.0,879.005539,0.180111835,1493.90725,100000.0,0.698981369,0.0647509598,0.0879040034,0.0638635646,1.95486235e-06,2.85855516e-06,9.36780211e-06,9.69602502e-07,9.3950164e-13,2.60805109e-10,2.93744393e-07,1.43189657e-08,0.000667792763,0.03892283,0.0381960792,8.62456182e-07,8.38146787e-08,4.70431857e-05,2.15985126e-05,3.08549716e-09,0.000723678354,9.21080617e-07,0.00147530055,1.44947364e-05,0.00139417384,1.87227479e-06,2.61102879e-07,0.0,0.00218563829,2.8840776e-09,3.67078879e-09,1.67909322e-05
35,0.0396243146,-262000.0,888.683137,0.139151228,1554.53639,100000.0,0.701578365,0.0681027548,0.0923563917,0.0571805524,3.29742108e-06,4.66203765e-06,1.68436473e-05,9.37642111e-07,7.8677981e-12,1.11548291e-09,6.8020535e-07,3.39790651e-08,0.000860482242,0.0329852095,0.0401251325,1.42277283e-06,1.77513742e-07,4.64667596e-05,2.32743094e-05,7.14703417e-09,0.00076195146,1.77737989e-06,0.00150711846,1.93823466e-05,0.00128650129,2.03099804e-06,3.40462976e-07,0.0,0.00229171533,3.3520834e-09,3.47914896e-09,1.77715624e-05
36,0.0396523158,-262000.0,897.07753,0.0942633061,1615.47194,100000.0,0.704197955,0.0714709718,0.0967671368,0.0505442355,5.73482688e-06,7.73501496e-06,3.12719886e-05,9.47825679e-07,7.17680933e-11,4.97141598e-09,1.58154374e-06,8.19001726e-08,0.00109155955,0.0270875122,0.0420243892,2.35406905e-06,3.81463507e-07,4.49917772e-05,2.49768705e-05,1.66802062e-08,0.000799122131,3.34819736e-06,0.00150608611,2.54068622e-05,0.0011254924,2.22568328e-06,4.4584627e-07,0.0,0.00239164458,4.29251049e-09,3.2154724e-09,1.87293503e-05
37,0.0396802772,-262000.0,903.815074,0.0470666211,1674.0777,100000.0,0.706744156,0.0747231093,0.100925243,0.044260624,1.01599482e-05,1.30129471e-05,5.93146497e-05,9.94482952e-07,6.59515487e-10,2.19141852e-08,3.56236323e-06,1.93783664e-07,0.00133867318,0.0215047338,0.0437900517,3.89159903e-06,8.09143755e-07,4.25115776e-05,2.667626e-05,3.84245506e-08,0.000830492399,6.02717496e-06,0.0014553291,3.16636848e-05,0.000919933125,2.45951208e-06,5.79006099e-07,0.0,0.00247607283,5.87124411e-09,2.87435386e-09,1.9511024e-05
38,0.0397083938,-262000.0,908.934841,-0.00251201146,1730.07066,100000.0,0.709232626,0.0778652783,0.104781535,0.038383433,1.84283426e-05,2.26353493e-05,0.00011595544,1.04862884e-06,5.83923487e-09,9.42687924e-08,7.6565998e-06,4.45567153e-07,0.00156638566,0.0162902056,0.0453777175,6.51918233e-06,1.67807015e-06,3.89067559e-05,2.83123805e-05,8.77206359e-08,0.000849237034,1.0306925e-05,0.00133804704,3.63528798e-05,0.000684683607,2.73513048e-06,7.39336265e-07,0.0,0.00253642199,7.91979062e-09,2.4242989e-09,1.9883737e-05
39,0.0397379638,-262000.0,912.543764,-0.0565562726,1784.57736,100000.0,0.711772238,0.0810085015,0.108355206,0.0328358978,3.47729774e-05,4.2531146e-05,0.00023892048,1.05765265e-06,4.85541971e-08,3.95147663e-07,1.54964466e-05,9.90544528e-07,0.00171066722,0.0113814906,0.0467415408,1.1293377e-05,3.37260036e-06,3.38471712e-05,2.95497753e-05,2.00703161e-07,0.00084115227,1.65498699e-05,0.00113226101,3.63624646e-05,0.000437620103,3.04262401e-06,9.15276299e-07,0.0,0.00255772649,9.32130932e-09,1.8019166e-09,1.93964242e-05
40,0.0397701709,-262000.0,914.442839,-0.117002964,1836.29189,100000.0,0.714451446,0.0842072811,0.111440448,0.0278220615,6.75411468e-05,9.04601958e-05,0.000517824857,9.44315305e-07,3.42980239e-07,1.47453361e-06,2.74931276e-05,1.99459912e-06,0.00164168011,0.006936715,0.0476535215,1.98365227e-05,6.15466619e-06,2.68916466e-05,2.93350093e-05,4.4074752e-07,0.0007743859,2.32770472e-05,0.000824028538,2.79845184e-05,0.00021583428,3.2889771e-06,1.05053433e-06,0.0,0.00250470869,7.69337688e-09,1.00941837e-09,1.71830795e-05
41,0.0398040412,-262000.0,914.210985,-0.181212945,1876.91665,100000.0,0.717180306,0.0872612351,0.113367083,0.0242252579,0.000123765623,0.00021348974,0.00108838822,7.04714909e-07,1.52824846e-06,3.72863517e-06,3.58865157e-05,3.03580741e-06,0.00124636789,0.00354552144,0.0475249785,3.08520153e-05,8.61399693e-06,1.84458928e-05,2.62907485e-05,7.82888513e-07,0.000611107559,2.4378455e-05,0.000472931874,1.40529196e-05,7.46480526e-05,3.17906884e-06,1.02292002e-06,0.0,0.00232720418,3.30710232e-09,3.48265196e-10,1.26481916e-05
42,0.0398396343,-262000.0,911.576532,-0.247275906,1896.7995,100000.0,0.719968977,0.0900251658,0.113465114,0.023037687,0.000197105673,0.000517391435,0.00204910406,4.85301819e-07,3.11225851e-06,4.94153894e-06,2.89606408e-05,2.89781337e-06,0.000661019393,0.0014534041,0.0455299406,3.47381569e-05,7.76909021e-06,1.00096775e-05,2.08478777e-05,9.04900926e-07,0.000363108203,1.59741958e-05,0.000193443146,4.01484358e-06,1.6566609e-05,2.39104849e-06,7.55690323e-07,0.0,0.00199265186,5.87464802e-10,6.54013885e-11,6.88710053e-06
43,0.0398772827,-262000.0,906.203127,-0.312863428,1887.82757,100000.0,0.722860933,0.0921902675,0.111233069,0.0253432307,0.000257610561,0.00110127337,0.00320736464,4.1604253e-07,2.25736245e-06,2.97315182e-06,1.31750172e-05,1.52987453e-06,0.000227421035,0.000475529282,0.0410801139,2.34442414e-05,4.01346655e-06,4.0129085e-06,1.59882483e-05,5.55484025e-07,0.000144126818,6.11647976e-06,5.5649304e-05,6.6567743e-07,2.42216997e-06,1.2053952e-06,3.85282522e-07,0.0,0.00154613354,4.6172586e-11,7.6030452e-12,2.58871337e-06
44,0.0399131256,-262000.0,898.692536,-0.370101371,1856.98421,100000.0,0.725584294,0.0931273136,0.10730881,0.0308673745,0.000276092394,0.00173923217,0.00397223822,4.69379333e-07,7.47813726e-07,1.02731107e-06,4.24557626e-06,5.32306307e-07,6.31694214e-05,0.000147889272,0.0355778193,1.03889504e-05,1.41097894e-06,1.38279967e-06,1.4246906e-05,2.06109667e-07,4.50692166e-05,1.74900272e-06,1.43895698e-05,9.13999439e-08,3.17135572e-07,4.56400462e-07,1.49993455e-07,0.0,0.00115958347,2.74802306e-12,8.05203421e-13,8.04547525e-07
45,0.0399448785,-262000.0,890.150306,-0.416813445,1819.07115,100000.0,0.727983064,0.0928357514,0.102927664,0.0378834799,0.000265492515,0.00218241355,0.0042285027,5.61088534e-07,1.82100216e-07,2.93181065e-07,1.27316195e-06,1.62957989e-07,1.78282463e-05,4.99202901e-05,0.0306626527,3.91861287e-06,4.42176877e-07,4.8330234e-07,1.48324488e-05,6.25208422e-08,1.35879385e-05,4.78756058e-07,3.99311118e-06,1.35407874e-08,4.5858255e-08,1.58837948e-07,5.3860502e-08,0.0,0.000892767134,1.78943205e-13,9.69489004e-14,2.50104363e-07
