,r(mm),J,G,v(m/s),T(K),p,N2,CO2,H2O,O2,H,O,OH,H2O2,C,CH,CH2,CH2(,CH3,CH4,CO,HCO,CH2O,CH3O,HO2,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2C,AR,H2,C3H7,C3H8,CH3C
27,0.0393706072,-318000.0,854.19907,0.389600344,1056.13565,100000.0,0.68074561,0.0397900024,0.0546569801,0.114130224,7.4276002e-08,8.50864287e-08,2.34443284e-07,1.13428322e-06,1.30217905e-18,1.77770768e-14,8.57890558e-10,4.53728083e-11,9.08860747e-05,0.0823159714,0.0237513636,1.4179502e-08,4.72096861e-10,3.80899637e-05,1.13205034e-05,3.61758061e-12,0.000389742242,3.76137058e-09,0.000923832755,1.2823999e-06,0.0012330241,9.73917961e-07,9.40807025e-08,0.0,0.00131238088,5.20811393e-09,3.20735531e-09,1.16313668e-05
28,0.0393952294,-318000.0,873.584605,0.368685043,1117.07757,100000.0,0.683467236,0.0432059188,0.0593438495,0.107159225,1.13329769e-07,1.4250218e-07,3.7170823e-07,1.19432274e-06,7.45738615e-18,6.30321446e-14,1.88785312e-09,9.6524519e-11,0.000122655149,0.0760355902,0.0257893304,2.73592984e-08,9.66793058e-10,4.05621633e-05,1.25631848e-05,1.00848786e-11,0.00042326213,8.40615408e-09,0.00100203107,1.98713715e-06,0.00131489064,1.05980373e-06,9.27437581e-08,0.0,0.00142498075,4.10008537e-09,3.33932698e-09,1.26423962e-05
29,0.0394196825,-318000.0,891.785389,0.344739688,1177.73198,100000.0,0.686169985,0.0465978863,0.0639952272,0.100240846,1.74999707e-07,2.36974168e-07,6.07501747e-07,1.23389928e-06,4.51533364e-17,2.3171056e-13,4.23888622e-09,2.11680223e-10,0.000164594526,0.069801496,0.0278122069,5.16719353e-08,1.99303024e-09,4.28144214e-05,1.39654145e-05,2.71696054e-11,0.000456588742,1.88327611e-08,0.0010789167,2.94865689e-06,0.00138544499,1.14651636e-06,9.597227e-08,0.0,0.00153670706,3.44462485e-09,3.43921191e-09,1.36540249e-05
30,0.039444078,-318000.0,908.774471,0.317768136,1238.16284,100000.0,0.688853567,0.0499653714,0.0686091269,0.0933778214,2.73864006e-07,3.9221962e-07,1.01601958e-06,1.24701588e-06,2.88227331e-16,8.79121852e-13,9.65187193e-09,4.74753879e-10,0.000219741321,0.063615835,0.0298191409,9.5237091e-08,4.13341777e-09,4.48129269e-05,1.55226184e-05,7.08127212e-11,0.000489741445,4.19114359e-08,0.00115400269,4.22085416e-06,0.00144133679,1.234787e-06,1.06732893e-07,0.0,0.00164747768,3.0490897e-09,3.50454869e-09,1.46695724e-05
31,0.0394685235,-318000.0,924.524626,0.287746853,1298.43258,100000.0,0.691518819,0.0533091317,0.0731846053,0.0865711552,4.34109481e-07,6.46342376e-07,1.72812887e-06,1.23009919e-06,1.92966592e-15,3.42362118e-12,2.21692827e-08,1.08175508e-09,0.000291874534,0.0574791307,0.031809674,1.7105951e-07,8.61212505e-09,4.65112814e-05,1.72213666e-05,1.7876643e-10,0.000522765535,9.17957528e-08,0.00122646325,5.88551726e-06,0.00147831452,1.32581345e-06,1.26714354e-07,0.0,0.00175719727,2.82087196e-09,3.53193607e-09,1.56939093e-05
32,0.03949312,-318000.0,939.001799,0.254630308,1358.58176,100000.0,0.694166932,0.0566301482,0.0777198666,0.0798228237,6.96743175e-07,1.06066626e-06,2.97724906e-06,1.18540316e-06,1.35139278e-14,1.36310365e-11,5.11605187e-08,2.49254536e-09,0.000385527934,0.0513927457,0.0337828288,2.99545808e-07,1.8009054e-08,4.78463544e-05,1.90442487e-05,4.38211471e-10,0.000555722374,1.96235474e-07,0.0012948303,8.07215218e-06,0.0014910583,1.42147231e-06,1.57651446e-07,0.0,0.00186567211,2.71973297e-09,3.51725641e-09,1.67330977e-05
33,0.0395179689,-318000.0,952.165531,0.218346225,1418.63104,100000.0,0.696799787,0.0599298929,0.0822119394,0.0731360663,1.13336888e-06,1.73552932e-06,5.18946259e-06,1.123821e-06,9.92544862e-14,5.54256936e-11,1.18333806e-07,5.79414622e-09,0.000505864084,0.0453592024,0.0357367831,5.12727975e-07,3.78017047e-08,4.87341863e-05,2.09747857e-05,1.04780722e-09,0.000588677985,4.07135815e-07,0.00135655518,1.09678593e-05,0.00147314369,1.52466859e-06,2.02016242e-07,0.0,0.00197252729,2.74165813e-09,3.45597432e-09,1.77936619e-05
34,0.0395431361,-318000.0,963.949253,0.178856537,1478.47809,100000.0,0.699415913,0.0632049669,0.0866482894,0.0665275675,1.87214876e-06,2.83856254e-06,9.16341515e-06,1.06466601e-06,7.68833838e-13,2.30141788e-10,2.73713633e-07,1.35675735e-08,0.000657908839,0.0393932898,0.0376648463,8.61527734e-07,7.96771505e-08,4.90648166e-05,2.30015507e-05,2.45766245e-09,0.000621590705,8.17363678e-07,0.00140724467,1.47958975e-05,0.00141737538,1.63960104e-06,2.63283891e-07,0.0,0.00207686758,2.92303787e-09,3.34362247e-09,1.88779112e-05
35,0.0395685585,-318000.0,974.234182,0.136338802,1537.66921,100000.0,0.702001301,0.066435162,0.0909892004,0.0600532355,3.14436164e-06,4.65358828e-06,1.64222208e-05,1.03026836e-06,6.29294158e-12,9.71700423e-10,6.29715114e-07,3.18664409e-08,0.000844176132,0.0335455958,0.0395471122,1.42759801e-06,1.68303216e-07,4.8705433e-05,2.51200734e-05,5.67715387e-09,0.00065402193,1.58391938e-06,0.00143973122,1.97204076e-05,0.00131738423,1.77160993e-06,3.45935425e-07,0.0,0.00217662742,3.35642605e-09,3.17677415e-09,1.99717917e-05
36,0.039594777,-318000.0,983.115436,0.0899424161,1597.05096,100000.0,0.704602827,0.0696741573,0.095285794,0.0536308881,5.44860865e-06,7.77880947e-06,3.04082867e-05,1.03616255e-06,5.61628937e-11,4.28265556e-09,1.45652658e-06,7.61492644e-08,0.00106744501,0.0277427566,0.0414001466,2.37624887e-06,3.6126747e-07,4.74757663e-05,2.73970306e-05,1.32218176e-08,0.00068563496,3.00137672e-06,0.00144356313,2.58254716e-05,0.00116588059,1.93144902e-06,4.58274381e-07,0.0,0.00227075932,4.22720159e-09,2.94552627e-09,2.1057593e-05
37,0.0396214072,-318000.0,990.332351,0.0403961552,1655.178,100000.0,0.707174456,0.0728558185,0.0994145888,0.0474338672,9.71339349e-06,1.33175342e-05,5.81308434e-05,1.08217469e-06,5.19126191e-10,1.91561231e-08,3.31180752e-06,1.81624104e-07,0.00131208445,0.0221437399,0.0431591625,3.98689883e-06,7.75891322e-07,4.51914767e-05,2.98203009e-05,3.08392909e-08,0.000713321591,5.49514332e-06,0.00140275469,3.24031691e-05,0.000965516504,2.12580638e-06,6.06522503e-07,0.0,0.00235231345,5.72154126e-09,2.6394961e-09,2.20073294e-05
38,0.0396481972,-318000.0,995.761409,-0.0116368019,1710.7469,100000.0,0.709687739,0.0759305329,0.103254314,0.0416234452,1.7717483e-05,2.35691568e-05,0.000114378951,1.14067994e-06,4.6013168e-09,8.35043271e-08,7.18133933e-06,4.21228508e-07,0.00154087735,0.0168982693,0.0447505165,6.76701556e-06,1.6279093e-06,4.17008284e-05,3.22586579e-05,7.12296832e-08,0.000731087553,9.55192993e-06,0.00130062087,3.75767206e-05,0.000731108575,2.35611569e-06,7.90859386e-07,0.0,0.00241158984,7.69417043e-09,2.2361113e-09,2.25683078e-05
39,0.0396760441,-318000.0,999.476571,-0.0676523306,1764.23631,100000.0,0.712221865,0.0789690128,0.106785961,0.0361845936,3.32729994e-05,4.45591013e-05,0.000234279047,1.15633008e-06,3.73818505e-08,3.47502065e-07,1.45263821e-05,9.35336477e-07,0.00169130447,0.0119938928,0.0461185816,1.1751511e-05,3.27699765e-06,3.6689175e-05,3.42966351e-05,1.62970752e-07,0.000727607627,1.55045853e-05,0.00111793369,3.82048677e-05,0.00048171572,2.61424849e-06,9.99446303e-07,0.0,0.00243460872,9.12247628e-09,1.68876634e-09,2.22772352e-05
40,0.0397063842,-318000.0,1001.33056,-0.130255487,1815.13357,100000.0,0.714895321,0.0820577245,0.109867208,0.0312330748,6.4061594e-05,9.42598763e-05,0.000501748513,1.04840942e-06,2.58964465e-07,1.28974684e-06,2.58826919e-05,1.88913477e-06,0.00164496331,0.00750280534,0.0470770382,2.06036316e-05,6.00726943e-06,2.96204458e-05,3.47684748e-05,3.58155373e-07,0.000677611011,2.22126973e-05,0.000837180638,3.04593584e-05,0.000249553064,2.83520691e-06,1.17794261e-06,0.0,0.00239036221,7.8209831e-09,9.87918906e-10,2.02057425e-05
41,0.0397382071,-318000.0,1000.87753,-0.196525813,1855.41681,100000.0,0.717609754,0.0849839769,0.111849033,0.0276298547,0.000116254506,0.000217271944,0.00103819766,8.02933161e-07,1.15412105e-06,3.30363475e-06,3.45329553e-05,2.92958373e-06,0.00128878918,0.00400586581,0.0470824013,3.21769186e-05,8.56999133e-06,2.08873301e-05,3.19773068e-05,6.43737834e-07,0.000549055189,2.42163836e-05,0.000506314606,1.64285889e-05,9.34930152e-05,2.7883204e-06,1.19039865e-06,0.0,0.00223341819,3.6961919e-09,3.74944272e-10,1.55432543e-05
42,0.0397716281,-318000.0,997.835144,-0.264661787,1876.14307,100000.0,0.720379492,0.0876001093,0.112094353,0.0263147245,0.000184717438,0.0005101812,0.00193376566,5.58649704e-07,2.48531805e-06,4.6397926e-06,2.95456351e-05,2.9491335e-06,0.000727330888,0.00175306698,0.0453848047,3.74929278e-05,8.14780999e-06,1.19213162e-05,2.59981042e-05,7.79136313e-07,0.000344651926,1.71958095e-05,0.000225606628,5.28708862e-06,2.33087302e-05,2.19536548e-06,9.31309964e-07,0.0,0.00193192757,7.72847007e-10,8.13316723e-11,9.11972001e-06
43,0.0398067537,-318000.0,991.886503,-0.331897591,1869.25497,100000.0,0.723229463,0.0896031583,0.110106774,0.0283326343,0.000243242846,0.00106358219,0.00302246188,4.60027593e-07,2.04894339e-06,3.11010531e-06,1.48404965e-05,1.71230687e-06,0.000276204205,0.000626831541,0.0414171672,2.74372813e-05,4.62868893e-06,5.1940886e-06,1.98887629e-05,5.26021632e-07,0.000150289901,7.40414845e-06,7.26905303e-05,1.02371395e-06,3.93979807e-06,1.20692782e-06,5.16958253e-07,0.0,0.00152073793,7.38651095e-11,1.11079637e-11,3.81477159e-06
44,0.0398407084,-318000.0,983.535215,-0.391295452,1839.54199,100000.0,0.725950553,0.0904536944,0.106349356,0.0336104533,0.00026446219,0.00169493632,0.00378474136,5.0076402e-07,7.70465077e-07,1.18862496e-06,5.21607148e-06,6.52558416e-07,8.35079626e-05,0.000210165151,0.0362308273,1.3278366e-05,1.78290137e-06,1.93408455e-06,1.69317236e-05,2.14562615e-07,5.1129599e-05,2.33903965e-06,2.05821548e-05,1.59184405e-07,5.81405858e-07,4.96392088e-07,2.19205429e-07,0.0,0.0011451682,5.07440209e-12,1.33435771e-12,1.30081683e-06
45,0.0398709734,-318000.0,974.003042,-0.439789413,1801.37914,100000.0,0.728359659,0.0901114178,0.102019321,0.0405303982,0.000256767515,0.00214863886,0.00405668842,5.94997609e-07,2.06707026e-07,3.66372062e-07,1.67497808e-06,2.1486258e-07,2.52333924e-05,7.56309057e-05,0.0314446144,5.38584059e-06,6.01606412e-07,7.23537178e-07,1.68347125e-05,7.01136363e-08,1.6539907e-05,6.92288455e-07,6.14477784e-06,2.5976743e-08,9.31209505e-08,1.85078773e-07,8.4764174e-08,0.0,0.000879111747,3.68948238e-13,1.7857982e-13,4.35777914e-07
