,r(mm),J,G,v(m/s),T(K),p,N2,CO2,H2O,O2,H,O,OH,H2O2,C,CH,CH2,CH2(,CH3,CH4,CO,HCO,CH2O,CH3O,HO2,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2C,AR,H2,C3H7,C3H8,CH3C
10,0.0385027818,-23700.0,155.402442,0.266123133,326.697627,100000.0,0.649944281,0.00134747044,0.0018381495,0.19261663,8.50782511e-15,2.26625913e-12,3.24685659e-10,6.63635205e-08,1.66182311e-38,1.85624004e-27,9.23452546e-16,5.00857225e-17,6.90417882e-08,0.153229408,0.000836088769,3.25898823e-14,4.77580575e-16,1.23269738e-06,3.15796654e-07,5.35564623e-24,3.62698881e-05,2.13083841e-16,3.97495273e-05,1.77750347e-11,3.47284758e-05,6.37988528e-08,3.77211157e-14,0.0,5.63766607e-05,4.51459103e-10,2.68321564e-10,1.18002005e-07
11,0.0386275385,-23700.0,158.206379,0.246939161,351.636655,100000.0,0.650732924,0.00253132218,0.00345306417,0.190143685,5.84641141e-14,5.78676742e-12,8.38383357e-10,1.18004209e-07,4.01016164e-36,6.85484981e-26,5.23752407e-15,3.03596873e-16,1.52022315e-07,0.151215295,0.00157065436,1.59641856e-13,2.25185678e-15,2.31549112e-06,5.92177984e-07,1.52815432e-22,6.81356885e-05,1.58598796e-15,7.46722075e-05,6.15662457e-11,6.52201662e-05,1.19850905e-07,3.41237412e-13,0.0,0.000105907768,9.85427067e-10,5.01345731e-10,2.21697701e-07
12,0.0387132312,-23700.0,161.508683,0.240269303,381.594412,100000.0,0.651691674,0.00397052235,0.00541627654,0.187137402,2.49588743e-13,1.09978076e-11,1.47797339e-09,1.7708475e-07,2.13646632e-34,8.98150615e-25,1.65822797e-14,1.02242557e-15,2.75703462e-07,0.148766774,0.00246366088,4.52367458e-13,6.14181282e-15,3.63146636e-06,9.24884881e-07,2.65251264e-21,0.000106874766,6.99406376e-15,0.000117127241,1.34511609e-10,0.00010226894,1.8799309e-07,1.77977926e-12,0.0,0.000166122482,1.74934367e-09,7.82571883e-10,3.47782941e-07
13,0.0387830781,-23700.0,165.345855,0.239146601,416.546003,100000.0,0.652826883,0.00567460822,0.00774078185,0.183577886,8.99907186e-13,1.81612123e-11,2.18682937e-09,2.43434343e-07,6.26517929e-33,7.63499652e-24,3.99439727e-14,2.59935386e-15,4.56997118e-07,0.145867629,0.00352102644,1.00045058e-12,1.30795692e-14,5.18883879e-06,1.31699729e-06,3.48407449e-20,0.000152743871,2.43326073e-14,0.000167395802,2.41941512e-10,0.000146106251,2.6867707e-07,7.49369211e-12,0.0,0.000237419923,2.80378756e-09,1.11303815e-09,4.97103049e-07
14,0.038844552,-23700.0,169.6851,0.240938469,456.06942,100000.0,0.654132987,0.00763522375,0.0104151618,0.179482627,3.05082733e-12,2.79242715e-11,2.95410384e-09,3.16208009e-07,1.4197774e-31,5.29709423e-23,8.28644643e-14,5.62743626e-15,7.18831222e-07,0.142532094,0.00473756667,1.96040628e-12,2.46312017e-14,6.97875906e-06,1.76873375e-06,3.6329828e-19,0.000205518126,7.49730151e-14,0.000225231145,3.99585406e-10,0.000196495883,3.61507401e-07,2.91347932e-11,0.0,0.000319450644,4.20682924e-09,1.49014658e-09,6.68935163e-07
15,0.0389009186,-23700.0,174.462918,0.244206661,499.563298,100000.0,0.655598144,0.00983459048,0.0134151398,0.174888806,1.00312015e-11,4.23422307e-11,3.81091256e-09,3.9435681e-07,2.83542513e-30,3.31091349e-22,1.58393387e-13,1.10654589e-14,1.09236911e-06,0.138790432,0.00610225069,3.68774313e-12,4.42743302e-14,8.98214063e-06,2.27877932e-06,3.05758541e-18,0.000264719042,2.1979559e-13,0.000290108477,6.49782473e-10,0.000252950458,4.65642744e-07,1.09534993e-10,0.0,0.000411471103,5.99708167e-09,1.90939837e-09,8.61729584e-07
16,0.038953923,-23700.0,179.608167,0.248031655,546.43207,100000.0,0.657209202,0.0122529667,0.0167137555,0.169837713,3.22894979e-11,6.74943025e-11,4.82143223e-09,4.76900434e-07,5.31786557e-29,1.9669196e-21,2.91665661e-13,2.05815967e-14,1.62078369e-06,0.134676256,0.00760282924,7.10408066e-12,8.14233672e-14,1.11748319e-05,2.84519875e-06,2.11297003e-17,0.00032981531,6.47400875e-13,0.000361444965,1.09878499e-09,0.000314920438,5.80149464e-07,3.95454502e-10,0.0,0.000512655863,8.1593898e-09,2.36578559e-09,1.07376393e-06
17,0.0390046233,-23700.0,185.051381,0.251788287,596.159095,100000.0,0.658953546,0.0148714109,0.0202851327,0.164368984,1.02342983e-10,1.20444563e-10,6.08002634e-09,5.62972579e-07,9.80492331e-28,1.15605012e-20,5.35904844e-13,3.72305027e-14,2.3647205e-06,0.13022182,0.00922754884,1.46390246e-11,1.66021652e-13,1.35278224e-05,3.46486062e-06,1.22461619e-16,0.000400297232,1.98265182e-12,0.00043868118,2.00331239e-09,0.000381860333,7.04133653e-07,1.32006762e-09,0.0,0.000622213381,1.05540212e-08,2.85402528e-09,1.30338665e-06
18,0.0390537209,-23700.0,190.72845,0.255038349,648.327972,100000.0,0.660819672,0.0176726522,0.0241056635,0.158518789,3.12418581e-10,2.47374393e-10,7.71728304e-09,6.51783961e-07,1.75472476e-26,6.79172369e-20,1.01578348e-12,6.67806519e-14,3.41066357e-06,0.125456543,0.0109656907,3.2194246e-11,3.98535488e-13,1.60057408e-05,4.1305979e-06,6.08895359e-16,0.000475700271,6.25359666e-12,0.00052130662,3.93705297e-09,0.000453243456,8.36785734e-07,3.8824022e-09,0.0,0.00073942263,1.27995018e-08,3.3679166e-09,1.54909528e-06
19,0.0391017121,-23700.0,196.5811,0.25746665,702.614626,100000.0,0.662797098,0.0206409536,0.0281538185,0.152320125,8.67031009e-10,5.61906245e-10,9.9152775e-09,7.42532855e-07,2.7918776e-25,3.87287031e-19,2.04493207e-12,1.20138246e-13,4.88375429e-06,0.120407244,0.012807484,7.22096365e-11,1.08060673e-12,1.85660706e-05,4.82529506e-06,2.65417888e-15,0.000555601704,1.90286667e-11,0.000608855387,8.01307432e-09,0.000528546665,9.77382894e-07,9.67677917e-09,0.0,0.000863627535,1.41614169e-08,3.89868092e-09,1.80952657e-06
20,0.0391489628,-23700.0,202.555911,0.258839712,758.767426,100000.0,0.66487603,0.0237616078,0.0324094527,0.145803893,2.07791228e-09,1.29759349e-09,1.29504348e-08,8.34264201e-07,3.59720125e-24,2.05560223e-18,4.41628797e-12,2.17952041e-13,6.96625865e-06,0.115099001,0.0147437898,1.57426415e-10,2.94073332e-12,2.11616127e-05,5.51876049e-06,1.03560779e-14,0.000639607682,5.19698177e-11,0.000700890583,1.61210372e-08,0.00060721933,1.12528353e-06,2.00451528e-08,0.0,0.000994215674,1.37115952e-08,4.4328832e-09,2.08341235e-06
21,0.0391957666,-23700.0,208.605137,0.258978946,816.606643,100000.0,0.66704781,0.0270216116,0.0368547178,0.138997478,4.26582532e-09,2.84356843e-09,1.73085777e-08,9.25680211e-07,3.62755059e-23,9.89247317e-18,1.00472798e-11,4.02474831e-13,9.92286416e-06,0.109554014,0.0167665169,3.27078342e-10,7.43662003e-12,2.37472157e-05,6.17988322e-06,3.69989879e-14,0.000727372265,1.2485944e-10,0.000797022141,3.14838359e-08,0.000688671996,1.27998556e-06,3.44077898e-08,0.0,0.00113064567,1.11700384e-08,4.95286103e-09,2.36963225e-06
22,0.0392424188,-23700.0,214.691929,0.257739517,876.072121,100000.0,0.669307222,0.0304131243,0.041478763,0.131917533,7.75727534e-09,5.78643993e-09,2.39420619e-08,1.014859e-06,2.97927662e-22,4.34259425e-17,2.34221662e-11,7.72014759e-13,1.41402358e-05,0.103785736,0.0188707638,6.56168325e-10,1.74175122e-11,2.62872376e-05,6.80188715e-06,1.24321132e-13,0.000818691395,2.73739437e-10,0.000897004417,6.02439942e-08,0.000772316588,1.44131829e-06,4.91316477e-08,0.0,0.00127259057,7.77302282e-09,5.4426444e-09,2.66750607e-06
23,0.0392891852,-23700.0,220.782985,0.254991869,937.156585,100000.0,0.671650398,0.0339303196,0.0462734129,0.124576574,1.31227063e-08,1.1082804e-08,3.47787685e-08,1.0985031e-06,2.16698384e-21,1.80006836e-16,5.51396758e-11,1.57531969e-12,2.01859599e-05,0.0978042611,0.0210528584,1.31148351e-09,3.90051549e-11,2.87519579e-05,7.41508199e-06,4.03674216e-13,0.000913419439,5.81020542e-10,0.00100063657,1.14202661e-07,0.000857412581,1.60932781e-06,5.87472379e-08,0.0,0.00141980516,5.14745321e-09,5.89301116e-09,2.97653014e-06
24,0.0393362346,-23700.0,226.836786,0.250619125,999.78731,100000.0,0.674070404,0.0375627542,0.0512240766,0.116996902,2.15343256e-08,2.04548322e-08,5.36787416e-08,1.17078006e-06,1.51786836e-20,7.34487549e-16,1.3103822e-10,3.46992788e-12,2.88914571e-05,0.0916276409,0.0233062279,2.67617561e-09,8.61722512e-11,3.11080324e-05,8.07470643e-06,1.2917786e-12,0.00101129345,1.25293027e-09,0.00110755555,2.13572581e-07,0.0009427961,1.78402456e-06,6.03841676e-08,0.0,0.00157184814,3.62417058e-09,6.29811002e-09,3.29589075e-06
25,0.039383734,-23700.0,232.814293,0.244511669,1063.92799,100000.0,0.676559198,0.0412982906,0.0563136376,0.10920465,3.52581799e-08,3.7111329e-08,8.82754111e-08,1.22223941e-06,1.08995693e-19,3.05212025e-15,3.16155954e-10,8.2517386e-12,4.14885673e-05,0.0852769854,0.0256231738,5.58389088e-09,1.91532687e-10,3.33152779e-05,8.83446022e-06,4.10829675e-12,0.00111201778,2.81405266e-09,0.00121730028,3.87735294e-07,0.0010267933,1.96564828e-06,5.7320631e-08,0.0,0.00172820452,2.78528097e-09,6.65014981e-09,3.62492e-06
26,0.039431516,-23700.0,238.637635,0.236617752,1129.10097,100000.0,0.679091443,0.0450987801,0.0614891701,0.101280728,5.83290388e-08,6.67521987e-08,1.53040443e-07,1.23931127e-06,8.22319847e-19,1.30709795e-14,7.73913241e-10,2.08220244e-11,5.96643207e-05,0.0788179195,0.0279797217,1.16805947e-08,4.29714596e-10,3.53093315e-05,9.71325913e-06,1.28574101e-11,0.00121461903,6.57087709e-09,0.00132855884,6.70089345e-07,0.00110648926,2.15369508e-06,5.56082731e-08,0.0,0.00188726638,2.30853324e-09,6.93571138e-09,3.96115055e-06
27,0.0394791005,-23700.0,244.200466,0.226997322,1194.39323,100000.0,0.68162727,0.0489041616,0.0666673528,0.0933524755,9.74575038e-08,1.18740413e-07,2.73986214e-07,1.2083344e-06,6.44857824e-18,5.7116915e-14,1.90439574e-09,5.41941951e-11,8.55391579e-05,0.0723537673,0.0303380677,2.38940849e-08,9.6393986e-10,3.70086778e-05,1.06792005e-05,3.87705655e-11,0.00131757058,1.5619837e-08,0.00143922537,1.0901738e-06,0.00117778085,2.34735115e-06,5.87623734e-08,0.0,0.00204649853,2.03795393e-09,7.13875547e-09,4.30070288e-06
28,0.0395263727,-23700.0,249.452797,0.215708904,1259.395,100000.0,0.684147541,0.0526853453,0.0718061629,0.0854837806,1.63901026e-07,2.0813047e-07,4.97688774e-07,1.1234683e-06,5.19160985e-17,2.52352915e-13,4.68337237e-09,1.42484389e-10,0.000121929011,0.0659359967,0.0326791978,4.71239554e-08,2.14505472e-09,3.83416242e-05,1.16698035e-05,1.11361482e-10,0.00142024391,3.70053783e-08,0.0015478092,1.6811294e-06,0.00123635004,2.54852758e-06,6.78300974e-08,0.0,0.00220463495,1.89446822e-09,7.24550981e-09,4.64287803e-06
29,0.0395735301,-23700.0,254.386382,0.202752961,1324.13291,100000.0,0.686651632,0.0564407455,0.076899479,0.0776831637,2.76844036e-07,3.58674799e-07,9.07534597e-07,9.93792232e-07,4.26953615e-16,1.12334673e-12,1.14909419e-08,3.74344264e-10,0.000172593315,0.0595707851,0.0350003802,8.91117436e-08,4.7181059e-09,3.92345023e-05,1.26080097e-05,3.04281103e-10,0.00152285599,8.591864e-08,0.00165303611,2.49857495e-06,0.00127711688,2.76253245e-06,8.346604e-08,0.0,0.0023614953,1.83615663e-09,7.24251726e-09,4.9897577e-06
30,0.0396207843,-23700.0,258.995299,0.18810831,1388.64425,100000.0,0.68914114,0.0601716537,0.0819425908,0.0699563488,4.68766139e-07,6.06105017e-07,1.65055763e-06,8.4543094e-07,3.56753941e-15,5.01618889e-12,2.80560018e-08,9.76009331e-10,0.00024217526,0.0532618776,0.0372992968,1.61135778e-07,1.02263485e-08,3.95971397e-05,1.34019875e-05,7.92376344e-10,0.00162584187,1.92582518e-07,0.00175262137,3.63211667e-06,0.00129342886,2.99794217e-06,1.06439767e-07,0.0,0.002516878,1.84194184e-09,7.11582964e-09,5.34347828e-06
31,0.0396683405,-23700.0,263.272009,0.171736577,1452.9277,100000.0,0.691618325,0.0638795936,0.0869272259,0.0623135912,7.94262208e-07,1.00131945e-06,2.98326711e-06,7.1174553e-07,3.00618251e-14,2.23207472e-11,6.78623924e-08,2.51148124e-09,0.000335912215,0.0470165945,0.0395714068,2.7826399e-07,2.17775418e-08,3.93260335e-05,1.39472223e-05,1.97328522e-09,0.00172976729,4.11742024e-07,0.00184237219,5.20072744e-06,0.00127708745,3.26779002e-06,1.37187801e-07,0.0,0.00267030367,1.90486975e-09,6.85385768e-09,5.70423893e-06
32,0.039716414,-23700.0,267.207548,0.153578387,1516.94604,100000.0,0.694086598,0.0675665842,0.09183995,0.0547717828,1.3436499e-06,1.61176409e-06,5.34752159e-06,6.15702992e-07,2.52657126e-13,9.80150569e-11,1.61509709e-07,6.3401183e-09,0.000458745198,0.0408476239,0.0418084895,4.58655097e-07,4.54141069e-08,3.83166058e-05,1.41374827e-05,4.71694817e-09,0.00183513624,8.32888308e-07,0.00191495958,7.32074592e-06,0.00121920737,3.59092454e-06,1.75120947e-07,0.0,0.00282075908,2.03338432e-09,6.45222468e-09,6.06601981e-06
33,0.0397652327,-23700.0,270.790279,0.133553581,1580.61542,100000.0,0.696550401,0.0712342634,0.0966583618,0.0473599384,2.26238719e-06,2.51817805e-06,9.49218244e-06,5.59954163e-07,2.08629242e-12,4.19168935e-10,3.74663076e-07,1.55775295e-08,0.000613332596,0.0347775919,0.0439955862,7.21285136e-07,9.23487637e-08,3.64873262e-05,1.38867185e-05,1.08535812e-08,0.00194170735,1.586008e-06,0.00195832754,1.00302261e-05,0.00111249841,3.99256462e-06,2.17814498e-07,0.0,0.00296620486,2.25925015e-09,5.91979865e-09,6.40779575e-06
34,0.0398150661,-23700.0,274.006048,0.111552178,1643.8326,100000.0,0.699016333,0.0748846715,0.101348809,0.0401224861,3.77882827e-06,3.80610864e-06,1.66792003e-05,5.31818279e-07,1.66737856e-11,1.72086332e-09,8.38138962e-07,3.6901453e-08,0.00079684466,0.0288416853,0.0461077103,1.08262353e-06,1.82254749e-07,3.38151171e-05,1.31566347e-05,2.40888e-08,0.00204692746,2.83218239e-06,0.00195436927,1.31642267e-05,0.000955297079,4.50268347e-06,2.60164425e-07,0.0,0.00310289501,2.64525302e-09,5.28151819e-09,6.6797601e-06
35,0.0398663955,-23700.0,276.84415,0.0873540718,1706.67267,100000.0,0.701501053,0.0785309187,0.105875265,0.0331054192,6.26101569e-06,5.56729622e-06,2.91413917e-05,5.1397821e-07,1.28825935e-10,6.73548231e-09,1.79532505e-06,8.37606415e-08,0.000997720458,0.0230756882,0.0481100389,1.55787975e-06,3.48459267e-07,3.03610244e-05,1.19771581e-05,5.17965571e-08,0.00214303582,4.72845125e-06,0.00187891503,1.62344123e-05,0.000755817804,5.15118268e-06,2.94106838e-07,0.0,0.00322470468,3.26923262e-09,4.56702692e-09,6.78907206e-06
36,0.0399193451,-23700.0,279.2628,0.0608982238,1768.65768,100000.0,0.704003416,0.082156024,0.110142634,0.0264439877,1.0313323e-05,7.92120561e-06,5.10074883e-05,4.91709619e-07,9.69057607e-10,2.49924983e-08,3.65509382e-06,1.80844487e-07,0.00119049059,0.0175868348,0.0499269144,2.17132153e-06,6.44041736e-07,2.63278145e-05,1.04761488e-05,1.07986721e-07,0.00221057655,7.32376955e-06,0.0017069481,1.83867558e-05,0.000537358327,5.9425155e-06,3.09817848e-07,0.0,0.00332042664,4.12738576e-09,3.78997312e-09,6.599065e-06
37,0.0399732832,-23700.0,281.193599,0.0325556989,1828.33491,100000.0,0.706488554,0.0856945757,0.113980583,0.0203882249,1.70473798e-05,1.1180687e-05,9.07280893e-05,4.56442424e-07,7.25150472e-09,8.80773027e-08,7.03628819e-06,3.69679494e-07,0.00133582982,0.0125753433,0.051430951,3.00522997e-06,1.15164775e-06,2.20629965e-05,8.88698902e-06,2.17989052e-07,0.00221358665,1.04311926e-05,0.00142956946,1.86858703e-05,0.000335432659,6.80685146e-06,3.01399098e-07,0.0,0.00337335946,4.95067816e-09,2.92483526e-09,5.98908728e-06
38,0.0400289788,-23700.0,282.625103,0.00203650557,1885.45665,100000.0,0.708988396,0.089183398,0.117297702,0.0150501864,2.94071782e-05,1.66808251e-05,0.000171692192,4.02875539e-07,5.74266289e-08,3.10447627e-07,1.29976562e-05,7.30928752e-07,0.00138662165,0.00813142549,0.052493454,4.36762538e-06,2.03460954e-06,1.77411762e-05,7.39184781e-06,4.35984363e-07,0.0020992183,1.36692727e-05,0.00105838283,1.64246914e-05,0.000175284895,7.57393448e-06,2.70657798e-07,0.0,0.00336262373,5.08806508e-09,1.91526615e-09,4.91511551e-06
39,0.040087382,-23700.0,283.519167,-0.0310282691,1938.58854,100000.0,0.711541293,0.092684058,0.119910263,0.0106357741,5.49107896e-05,2.96774166e-05,0.000361472921,3.22860097e-07,4.49079426e-07,1.08797345e-06,2.22738319e-05,1.37026163e-06,0.00126279736,0.00443541582,0.0528573469,6.98128407e-06,3.47582342e-06,1.32766639e-05,6.01383522e-06,8.59475009e-07,0.00179434582,1.5766352e-05,0.000638641366,1.11462862e-05,6.93410703e-05,7.8365763e-06,2.22120467e-07,0.0,0.00325172056,3.62902905e-09,8.6431917e-10,3.45659889e-06
40,0.0401495961,-23700.0,283.803032,-0.0669316667,1983.15659,100000.0,0.714191973,0.0963159959,0.121437421,0.00756254191,0.000107743071,7.43114277e-05,0.000833177138,2.2148646e-07,2.56224243e-06,3.00761628e-06,2.93289518e-05,2.05393337e-06,0.000867731429,0.00180229909,0.0519344132,1.11893456e-05,4.83289865e-06,8.30302982e-06,4.60450844e-06,1.46385071e-06,0.00123547703,1.31523485e-05,0.000264560659,4.34724706e-06,1.66791335e-05,6.80644458e-06,1.58272283e-07,0.0,0.00297716202,1.11489935e-09,1.80202831e-10,1.86639024e-06
41,0.0402149205,-23700.0,283.379842,-0.10441017,2008.17519,100000.0,0.716915247,0.100163212,0.121267072,0.00663563383,0.000191379236,0.000249147161,0.00183410284,1.65494698e-07,5.53954772e-06,3.82045539e-06,2.02241708e-05,1.69543154e-06,0.000344475239,0.000481870552,0.0485909982,1.20608155e-05,3.74914636e-06,3.47025829e-06,3.50963428e-06,1.48393294e-06,0.000547419112,5.46374821e-06,5.98854818e-05,6.54327947e-07,1.88856252e-06,3.97923142e-06,8.53939653e-08,0.0,0.00248496794,8.41868125e-11,1.38882651e-11,6.28251235e-07
42,0.0402816415,-23700.0,282.208906,-0.141130186,2005.34806,100000.0,0.719658999,0.103952785,0.119023619,0.0086841943,0.000262302396,0.000700020258,0.00320194192,1.95987233e-07,2.60569672e-06,1.60822623e-06,6.11092861e-06,6.08560485e-07,7.02738775e-05,8.59436127e-05,0.0422560218,5.85948272e-06,1.26941192e-06,8.54228896e-07,3.56661574e-06,6.24582244e-07,0.000132029466,1.03337954e-06,7.81623753e-06,4.04120535e-08,1.07578079e-07,1.28276081e-06,2.73604973e-08,0.0,0.00188038445,2.19090334e-12,5.67115382e-13,1.17249353e-07
43,0.0403526844,-23700.0,280.169187,-0.178040107,1981.83161,100000.0,0.722564031,0.106972131,0.114831341,0.0141406132,0.000277867405,0.001299143,0.00426599702,2.66270671e-07,3.66210215e-07,2.76762867e-07,9.73925197e-07,1.05468014e-07,8.56182856e-06,1.13387793e-05,0.0342350325,1.35678595e-06,2.11473416e-07,1.34129012e-07,4.8472255e-06,1.15356894e-07,1.87087599e-05,1.13687734e-07,7.39595623e-07,1.58728927e-09,4.05764846e-09,2.38461461e-07,4.91859844e-09,0.0,0.0013539068,3.6728051e-14,1.69641697e-14,1.4234171e-08
44,0.0404213627,-23700.0,277.450501,-0.211734614,1949.29915,100000.0,0.725364089,0.108240617,0.109847544,0.0217951881,0.000251926105,0.00173700653,0.0046875798,3.32902648e-07,3.04539074e-08,3.23474391e-08,1.23521102e-07,1.34032961e-08,9.3237034e-07,1.48068911e-06,0.0270703834,2.54756335e-07,2.66738152e-08,1.8735928e-08,6.71766867e-06,1.46385081e-08,2.23275339e-06,1.10084822e-08,7.14216728e-08,6.79034773e-11,1.54347758e-10,3.60602257e-08,7.05150295e-10,0.0,0.000991479462,6.67981696e-16,5.40806447e-16,1.64102932e-09
45,0.0404808552,-23700.0,274.52624,-0.23916822,1914.61687,100000.0,0.72778078,0.107904783,0.105134223,0.0298179371,0.000215950955,0.00195794831,0.00468810825,3.87214723e-07,2.44230959e-09,3.77176896e-09,1.67624024e-08,1.76463962e-09,1.1987898e-07,2.34112189e-07,0.0217349097,7.14407292e-08,3.56661756e-09,2.98922148e-09,8.58271509e-06,1.84174485e-09,2.93023155e-07,1.23470598e-09,8.61659386e-09,4.30162188e-12,7.57639033e-12,5.80541042e-09,1.09979296e-10,0.0,0.000755303021,1.74921219e-17,2.28965522e-17,2.28272305e-10
