,r(mm),J,G,v(m/s),T(K),p,N2,CO2,H2O,O2,H,O,OH,H2O2,C,CH,CH2,CH2(,CH3,CH4,CO,HCO,CH2O,CH3O,HO2,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2C,AR,H2,C3H7,C3H8,CH3C
10,0.0389043727,-168000.0,417.182928,0.423032065,333.932027,100000.0,0.650288584,0.00169530561,0.0022797819,0.191988325,4.44599684e-14,1.24000649e-11,1.23653698e-09,6.17809643e-08,5.02563613e-36,1.09027485e-25,1.05885826e-14,5.95460228e-16,2.10899431e-07,0.152551544,0.000992620564,1.783601e-13,2.33974271e-15,1.58942316e-06,4.58560422e-07,2.26683019e-23,2.34986858e-05,9.75435525e-16,4.21758233e-05,8.77585441e-11,5.1237703e-05,5.40578488e-08,1.95242406e-13,0.0,6.01861155e-05,1.0060735e-09,2.10275461e-10,3.25273087e-07
11,0.038976577,-168000.0,425.299237,0.395601693,360.852414,100000.0,0.651230821,0.0029814986,0.00400934448,0.189376248,2.5050023e-13,2.70360774e-11,2.71835614e-09,1.02548246e-07,6.66453071e-34,2.70068258e-24,4.8647546e-14,2.92676245e-15,4.43053885e-07,0.150298028,0.00174570074,6.97354129e-13,8.82247908e-15,2.79442655e-06,7.80877268e-07,5.45171399e-22,4.13266838e-05,5.87897537e-15,7.4173309e-05,2.50203493e-10,9.00436111e-05,9.50704976e-08,1.4511962e-12,0.0,0.000105848169,1.95974806e-09,3.66248087e-10,5.72135937e-07
12,0.0390264785,-168000.0,434.47324,0.385894458,391.666695,100000.0,0.652322741,0.00447201226,0.00601362648,0.1863493,9.33698226e-13,4.6218145e-11,4.35486335e-09,1.47883773e-07,2.36058442e-32,2.68917752e-23,1.33397487e-13,8.53287633e-15,7.69394333e-07,0.147686552,0.00261841281,1.72159197e-12,2.10289658e-14,4.18992276e-06,1.14389653e-06,7.91603664e-21,6.19868142e-05,2.23450793e-14,0.000111253465,4.96654568e-10,0.000134961375,1.42598378e-07,7.01748734e-12,0.0,0.000158764062,3.16651621e-09,5.45342489e-10,8.58274295e-07
13,0.0390674306,-168000.0,444.862069,0.383730719,426.596982,100000.0,0.653578689,0.00618642813,0.00831894666,0.182867733,3.01484321e-12,7.08217019e-11,6.07089307e-09,1.98362167e-07,5.0397796e-31,1.85237638e-22,2.89660937e-13,1.95435801e-14,1.22597392e-06,0.144682816,0.00362222206,3.48818997e-12,4.11098548e-14,5.79354183e-06,1.55711316e-06,8.71063717e-20,8.57505127e-05,6.91226735e-14,0.000153903221,8.6029585e-10,0.000186551412,1.97265949e-07,2.98725613e-11,0.0,0.000219629047,4.6696415e-09,7.49578916e-10,1.18746157e-06
14,0.0391035702,-168000.0,456.374479,0.38536472,465.263249,100000.0,0.654992139,0.00811583654,0.0109133071,0.178949667,9.22058495e-12,1.02964041e-10,7.88108966e-09,2.5362728e-07,8.61788136e-30,1.07097899e-21,5.53458099e-13,3.89905729e-14,1.85652377e-06,0.141302445,0.00475191188,6.45839948e-12,7.30635705e-14,7.59561944e-06,2.02377047e-06,7.65001019e-19,0.000112494301,1.91143349e-13,0.0002019006,1.41863684e-09,0.000244502001,2.58789238e-07,1.18356157e-10,0.0,0.000288126948,6.48949484e-09,9.77474851e-10,1.55800136e-06
15,0.0391367726,-168000.0,468.866339,0.388787459,507.200547,100000.0,0.656552809,0.0102462002,0.0137778109,0.174623644,2.76885282e-11,1.48648594e-10,9.87708135e-09,3.13195387e-07,1.34376772e-28,5.70253892e-21,9.84962982e-13,7.16233326e-14,2.71839631e-06,0.137570047,0.00599926329,1.16766983e-11,1.26086223e-13,9.58046552e-06,2.54644024e-06,5.50062171e-18,0.000142023631,5.00613533e-13,0.000254895904,2.34546227e-09,0.000308332407,3.26720913e-07,4.24763421e-10,0.0,0.000363759645,8.62508537e-09,1.22692047e-09,1.96721093e-06
16,0.039168048,-168000.0,482.178496,0.392740756,551.95871,100000.0,0.65824952,0.0125622586,0.0168919118,0.169920695,8.3191924e-11,2.23460752e-10,1.22019458e-08,3.76570142e-07,2.05503339e-27,2.95096906e-20,1.69110222e-12,1.25355257e-13,3.8876493e-06,0.133512381,0.00735534075,2.14647805e-11,2.24840257e-13,1.17289721e-05,3.1271804e-06,3.30765403e-17,0.000174127012,1.3009149e-12,0.000312508736,4.01182457e-09,0.000377506433,4.00575021e-07,1.33906708e-09,0.0,0.000445985758,1.10320588e-08,1.49560052e-09,2.4121722e-06
17,0.0391980041,-168000.0,496.151687,0.396374847,599.138378,100000.0,0.660071116,0.0150487818,0.0202350992,0.164871803,2.49533105e-10,3.65999317e-10,1.50385394e-08,4.43266313e-07,3.13768513e-26,1.51590343e-19,2.86883398e-12,2.1380127e-13,5.4658471e-06,0.129156153,0.00881122593,4.06481761e-11,4.44673952e-13,1.40184111e-05,3.76624382e-06,1.69759816e-16,0.000208593409,3.47328723e-12,0.000374359007,7.17585675e-09,0.000451463956,4.79867634e-07,3.65474055e-09,0.0,0.000534265262,1.35797212e-08,1.78098926e-09,2.88997471e-06
18,0.0392270421,-168000.0,510.63632,0.399092137,648.41209,100000.0,0.662007178,0.0176915457,0.0237882075,0.159505925,7.16386069e-10,6.68232875e-10,1.86145149e-08,5.12818921e-07,4.46523958e-25,7.53824052e-19,4.8940166e-12,3.60724734e-13,7.5901991e-06,0.124526314,0.0103585881,7.87129315e-11,1.01686764e-12,1.64220363e-05,4.45883866e-06,7.58288938e-16,0.000245225809,9.5166451e-12,0.000440090859,1.32916472e-08,0.000529641009,5.64149761e-07,8.59855705e-09,0.0,0.000628094212,1.59847679e-08,2.08009632e-09,3.39790641e-06
19,0.0392554468,-168000.0,525.4951,0.400459159,699.522877,100000.0,0.664048148,0.0204775001,0.02753364,0.153849663,1.85311867e-09,1.33235879e-09,2.32318779e-08,5.84761442e-07,5.31081432e-24,3.45699138e-18,8.5023129e-12,6.07227584e-13,1.044804e-05,0.119645764,0.0119897816,1.5389267e-10,2.55518416e-12,1.8908787e-05,5.19036039e-06,3.00296604e-15,0.000283843672,2.54847736e-11,0.00050937632,2.49338293e-08,0.00061146141,6.5301703e-07,1.74472899e-08,0.0,0.000727010756,1.77419346e-08,2.38879977e-09,3.93349215e-06
20,0.0392834316,-168000.0,540.602355,0.400151205,752.273719,100000.0,0.666185238,0.0233946454,0.0314551996,0.147927518,4.1563353e-09,2.74261775e-09,2.93503594e-08,6.58580699e-07,4.92765943e-23,1.41721801e-17,1.51614255e-11,1.02417297e-12,1.42966749e-05,0.114535567,0.0136977728,3.00884158e-10,6.3711398e-12,2.14445183e-05,5.93577379e-06,1.07406131e-14,0.000324281436,6.31159699e-11,0.000581911282,4.63951703e-08,0.000696313796,7.46113597e-07,3.06630129e-08,0.0,0.00083059057,1.81516429e-08,2.70100952e-09,4.49448129e-06
21,0.0393111641,-168000.0,555.842509,0.397915984,806.516323,100000.0,0.668410359,0.0264319368,0.0355379551,0.141762079,8.06412972e-09,5.50676767e-09,3.77631557e-08,7.33642904e-07,3.56802192e-22,5.20488855e-17,2.78824938e-11,1.74194191e-12,1.94890764e-05,0.109215129,0.0154760818,5.84565784e-10,1.48085913e-11,2.39952347e-05,6.6701531e-06,3.53920602e-14,0.000366387421,1.42066136e-10,0.000657411003,8.47581856e-08,0.000783521016,8.43138993e-07,4.70212774e-08,0.0,0.000938442774,1.66473343e-08,3.00848504e-09,5.07884661e-06
22,0.0393387865,-168000.0,571.110579,0.393548456,862.149562,100000.0,0.670716433,0.0295797056,0.0397687997,0.135373167,1.38974755e-08,1.04702115e-08,4.99074791e-08,8.09078917e-07,2.13308853e-21,1.76400656e-16,5.30508275e-11,3.02878426e-12,2.65084948e-05,0.103701467,0.0173190265,1.1269106e-09,3.19224873e-11,2.6531109e-05,7.38685525e-06,1.09732056e-13,0.000410029883,2.97803649e-10,0.000735616576,1.51801464e-07,0.000872312235,9.43870437e-07,6.34592601e-08,0.0,0.00105022385,1.34423908e-08,3.30227538e-09,5.68488939e-06
23,0.0393664476,-168000.0,586.322933,0.386866322,919.160289,100000.0,0.67309942,0.0328324248,0.0441401527,0.128772225,2.21648568e-08,1.88605892e-08,6.84275852e-08,8.83631319e-07,1.14648187e-20,5.76462862e-16,1.04709434e-10,5.48113018e-12,3.60272459e-05,0.0980043844,0.0192233369,2.16832115e-09,6.55550274e-11,2.9029811e-05,8.10834041e-06,3.26937045e-13,0.000455135612,6.0787639e-10,0.000816357611,2.66626255e-07,0.00096184015,1.04825994e-06,7.60421943e-08,0.0,0.00116573485,9.74860288e-09,3.5754624e-09,6.31180778e-06
24,0.039394289,-168000.0,601.402376,0.377693563,977.575395,100000.0,0.675556732,0.0361865462,0.0486470238,0.121966758,3.40564489e-08,3.27309583e-08,9.82109704e-08,9.55236861e-07,6.02242817e-20,1.8963157e-15,2.14947865e-10,1.04766719e-11,4.89880224e-05,0.0921302834,0.0211868798,4.1981337e-09,1.32413002e-10,3.14721996e-05,8.87897846e-06,9.52651903e-13,0.00050166056,1.25646043e-09,0.000899490376,4.57903255e-07,0.00105102671,1.15638204e-06,8.19579936e-08,0.0,0.00128484403,6.81165871e-09,3.82419234e-09,6.95934825e-06
25,0.0394224042,-168000.0,616.251184,0.365869082,1037.35891,100000.0,0.678081307,0.0396323993,0.0532760824,0.114976842,5.191185e-08,5.57162909e-08,1.48220177e-07,1.02033739e-06,3.28222877e-19,6.47182226e-15,4.59235874e-10,2.12757439e-11,6.66854176e-05,0.08609639,0.0232038986,8.19384324e-09,2.68960001e-10,3.38325375e-05,9.7461315e-06,2.74167904e-12,0.000549478782,2.68188484e-09,0.000984684833,7.63588266e-07,0.00113822677,1.26820735e-06,8.17367789e-08,0.0,0.00140719847,4.95018002e-09,4.04572071e-09,7.62635925e-06
26,0.0394506943,-168000.0,630.677967,0.351336829,1098.07826,100000.0,0.680648003,0.043135614,0.0579806439,0.107872897,7.96755487e-08,9.39452232e-08,2.34265142e-07,1.07313312e-06,1.89909059e-18,2.31045065e-14,1.0145673e-09,4.55793156e-11,9.07322805e-05,0.0799633301,0.0252541119,1.59729002e-08,5.5300099e-10,3.60643939e-05,1.07374385e-05,7.76479713e-12,0.000598126659,5.89718304e-09,0.0010709475,1.22444482e-06,0.00122068218,1.38304945e-06,7.95677297e-08,0.0,0.00153156281,3.85980896e-09,4.23548519e-09,8.30733094e-06
27,0.0394788826,-168000.0,644.425158,0.334220127,1158.91219,100000.0,0.683217139,0.0466419447,0.0626871038,0.100765951,1.23511404e-07,1.57046327e-07,3.83012265e-07,1.10618408e-06,1.15666093e-17,8.53228626e-14,2.28610879e-09,1.01193943e-10,0.000122963133,0.0738267296,0.0273055037,3.06178196e-08,1.14451995e-09,3.81069942e-05,1.18484077e-05,2.13467106e-11,0.000646872112,1.31354691e-08,0.00115671672,1.87454475e-06,0.00129474465,1.49976744e-06,8.04167421e-08,0.0,0.0016559872,3.21460499e-09,4.38758484e-09,8.99336937e-06
28,0.039506888,-168000.0,657.365267,0.314631655,1219.46884,100000.0,0.685768818,0.05012409,0.0673577036,0.093712824,1.93275062e-07,2.60145353e-07,6.40075989e-07,1.11260193e-06,7.33060502e-17,3.2240302e-13,5.20064575e-09,2.29366686e-10,0.000165716332,0.0677353646,0.0293416639,5.71544974e-08,2.37200581e-09,3.99141639e-05,1.3055996e-05,5.65345257e-11,0.00069536867,2.9180547e-08,0.00124095609,2.74743753e-06,0.00135698002,1.61839673e-06,8.72022439e-08,0.0,0.00177946109,2.82421974e-09,4.497485e-09,9.68131609e-06
29,0.0395348286,-168000.0,669.480816,0.292573036,1279.80159,100000.0,0.688302908,0.0535816305,0.0719901753,0.0867165932,3.05119542e-07,4.27070466e-07,1.08465025e-06,1.08808152e-06,4.80881327e-16,1.24015847e-12,1.18873473e-08,5.26276853e-10,0.000222104703,0.0616915546,0.0313616204,1.03576704e-07,4.9135438e-09,4.14466538e-05,1.43290736e-05,1.44212829e-10,0.000743661901,6.39463684e-08,0.00132301367,3.89392333e-06,0.00140382322,1.74037203e-06,1.01165376e-07,0.0,0.00190189167,2.59201672e-09,4.56111101e-09,1.03738911e-05
30,0.0395628215,-168000.0,680.755453,0.268021856,1339.96688,100000.0,0.690820551,0.057015716,0.0765833913,0.0797783625,4.85444064e-07,6.94350632e-07,1.85290932e-06,1.03383353e-06,3.24917194e-15,4.83343678e-12,2.71926361e-08,1.21486648e-09,0.000295932442,0.0556958802,0.0333648143,1.82017327e-07,1.01549777e-08,4.26530264e-05,1.56263644e-05,3.54757898e-10,0.000791843748,1.36818813e-07,0.00140177733,5.39641303e-06,0.0014307978,1.86798761e-06,1.23207336e-07,0.0,0.00202317062,2.47103581e-09,4.57364449e-09,1.10747455e-05
31,0.0395909735,-168000.0,691.166642,0.240941528,1399.98933,100000.0,0.693322836,0.060427143,0.0811342653,0.0729018033,7.77954321e-07,1.11736414e-06,3.17992126e-06,9.59381701e-07,2.25462722e-14,1.90166088e-11,6.20405131e-08,2.8095009e-09,0.000391625075,0.0497511533,0.035349628,3.10323317e-07,2.09091054e-08,4.34667552e-05,1.68978204e-05,8.43808378e-10,0.00084002157,2.83393788e-07,0.00147528246,7.37900736e-06,0.00143242239,2.00472067e-06,1.5440973e-07,0.0,0.00214304454,2.44326265e-09,4.52997087e-09,1.17876114e-05
32,0.0396193866,-168000.0,700.68644,0.211280385,1459.86225,100000.0,0.695811058,0.0638165238,0.0856372053,0.066093794,1.25618924e-06,1.77995938e-06,5.47687662e-06,8.82144766e-07,1.60668298e-13,7.53518607e-11,1.40778942e-07,6.49184127e-09,0.000513971295,0.0438630467,0.0373128997,5.14402869e-07,4.28539216e-08,4.38052872e-05,1.80877316e-05,1.94874785e-09,0.000888282927,5.65256508e-07,0.00154018905,1.00029493e-05,0.00140236606,2.15573595e-06,1.96006866e-07,0.0,0.00226101254,2.51641106e-09,4.42544754e-09,1.25148066e-05
33,0.0396481572,-168000.0,709.279626,0.178977577,1519.5312,100000.0,0.698286381,0.0671835266,0.090081943,0.0593674304,2.04630871e-06,2.81068685e-06,9.47955383e-06,8.22261752e-07,1.17976525e-12,3.003724e-10,3.16961259e-07,1.49636271e-08,0.000667413869,0.0380428261,0.039248503,8.32218522e-07,8.74114751e-08,4.35709302e-05,1.91426528e-05,4.39398701e-09,0.000936561684,1.08394138e-06,0.00159100652,1.34370955e-05,0.0013340243,2.32840946e-06,2.49305825e-07,0.0,0.0023761105,2.73317945e-09,4.25677127e-09,1.32532402e-05
34,0.0396773735,-168000.0,716.902467,0.143972056,1578.87392,100000.0,0.700749529,0.0705259603,0.0944505659,0.0527460942,3.37112938e-06,4.41443587e-06,1.65534213e-05,7.94630992e-07,8.99713062e-12,1.2051358e-09,7.06654411e-07,3.4372237e-08,0.000854522159,0.0323110865,0.0411451803,1.32174963e-06,1.77587362e-07,4.26557629e-05,2.00258684e-05,9.73871433e-09,0.000984314406,2.00135985e-06,0.00161910952,1.77854761e-05,0.0012218361,2.53267599e-06,3.15708084e-07,0.0,0.00248655569,3.19101618e-09,4.02215335e-09,1.39858849e-05
35,0.0397071894,-168000.0,723.51788,0.106116646,1637.82174,100000.0,0.703206751,0.073847071,0.0987239943,0.0462527783,5.64912185e-06,6.95145646e-06,2.94142465e-05,8.03018489e-07,7.23225568e-11,4.89466443e-09,1.55987241e-06,7.87943228e-08,0.00107364737,0.0266889076,0.0429877391,2.08129697e-06,3.60624317e-07,4.09463937e-05,2.07354886e-05,2.14315726e-08,0.00102994129,3.57380088e-06,0.00161172283,2.2952625e-05,0.00106315005,2.78128817e-06,3.96895952e-07,0.0,0.00258941334,4.06078218e-09,3.71772544e-09,1.46671505e-05
36,0.0397376925,-168000.0,729.059895,0.0653421023,1696.04131,100000.0,0.705658705,0.0771391668,0.102855151,0.0399488156,9.70353274e-06,1.11180002e-05,5.37955401e-05,8.38702094e-07,6.14104097e-10,2.01955466e-08,3.39732064e-06,1.80078462e-07,0.0013126852,0.0212322371,0.0447424268,3.29283372e-06,7.3329516e-07,3.83394385e-05,2.130419e-05,4.72642027e-08,0.0010691703,6.18329281e-06,0.00155132486,2.83486716e-05,0.000862012435,3.08643153e-06,4.94036233e-07,0.0,0.00267905248,5.5343459e-09,3.32920326e-09,1.51906647e-05
37,0.039768837,-168000.0,733.437998,0.0217894652,1752.72089,100000.0,0.708095982,0.0803760537,0.106750591,0.0339575189,1.71972584e-05,1.84015228e-05,0.000102329246,8.79415722e-07,5.30984201e-09,8.3751221e-08,7.19712702e-06,4.06149527e-07,0.0015389256,0.0160539403,0.0463438148,5.31329086e-06,1.48212474e-06,3.47681449e-05,2.17525522e-05,1.04717023e-07,0.00109256912,1.02900677e-05,0.00141837352,3.24607235e-05,0.00063383567,3.44982264e-06,6.04794273e-07,0.0,0.00274540346,7.52253525e-09,2.81894884e-09,1.5348871e-05
38,0.0398007328,-168000.0,736.587925,-0.0245482963,1806.87006,100000.0,0.710522669,0.0835424198,0.110287636,0.0284278639,3.15080188e-05,3.2412914e-05,0.000203659901,8.86123805e-07,4.3250447e-08,3.37070079e-07,1.43834148e-05,8.81832205e-07,0.00168846861,0.0112928559,0.0476905359,8.84196705e-06,2.90724411e-06,3.01730343e-05,2.19406722e-05,2.3079956e-07,0.00108229495,1.60944134e-05,0.00119788706,3.26793946e-05,0.000405300892,3.84272248e-06,7.16564772e-07,0.0,0.00277213227,9.02218069e-09,2.12984076e-09,1.4803204e-05
39,0.0398338213,-168000.0,738.448553,-0.0740598276,1856.95058,100000.0,0.71296818,0.0866453617,0.113281772,0.0235650342,5.8879605e-05,6.3022098e-05,0.000420615906,8.07228943e-07,2.95935693e-07,1.21013265e-06,2.54944678e-05,1.74229263e-06,0.00165889248,0.00712692783,0.0485992387,1.49573231e-05,5.23052371e-06,2.44476342e-05,2.13524665e-05,4.86424202e-07,0.00100769825,2.23708102e-05,0.000891059182,2.63919887e-05,0.000210126734,4.15720733e-06,7.94339003e-07,0.0,0.00273209242,8.01126423e-09,1.27445259e-09,1.30962321e-05
40,0.0398688644,-168000.0,738.889832,-0.127367604,1899.45657,100000.0,0.715484635,0.0897035595,0.115394508,0.0197572892,0.000107862638,0.000139821359,0.000874156684,6.24830264e-07,1.43942617e-06,3.29800991e-06,3.57512747e-05,2.80175933e-06,0.00134284622,0.0038069693,0.048681332,2.38149121e-05,7.74100189e-06,1.75318796e-05,1.91811564e-05,8.90218537e-07,0.000826904122,2.4632264e-05,0.000536067316,1.46941288e-05,7.88033351e-05,4.1179401e-06,7.74641355e-07,0.0,0.00258203903,4.07451873e-09,4.92259031e-10,9.8666661e-06
41,0.0399064322,-168000.0,737.660625,-0.184137779,1926.58349,100000.0,0.718112158,0.0926806117,0.116042481,0.0177846372,0.000180291582,0.000344707583,0.00171632639,4.27725702e-07,3.73827057e-06,5.27779961e-06,3.30354696e-05,3.0461832e-06,0.000782197373,0.00160660641,0.0471786138,2.97926815e-05,7.89466223e-06,1.00947437e-05,1.53833793e-05,1.16637259e-06,0.00052844469,1.77838389e-05,0.000229926921,4.6695456e-06,1.8707369e-05,3.30322815e-06,5.9835547e-07,0.0,0.00227431876,8.73356979e-10,1.00175029e-10,5.59898881e-06
42,0.0399461158,-168000.0,734.502266,-0.241600288,1928.43283,100000.0,0.720832699,0.0953321697,0.114629003,0.0187212216,0.000252577686,0.000802077807,0.00289230364,3.43363896e-07,3.63048348e-06,3.91475157e-06,1.72107389e-05,1.86607007e-06,0.000292591776,0.00052366493,0.0433066609,2.31211942e-05,4.66415132e-06,4.24624264e-06,1.18312799e-05,8.53158585e-07,0.000228281706,7.34180228e-06,6.64311176e-05,7.96433925e-07,2.72835954e-06,1.82214778e-06,3.23665983e-07,0.0,0.00182675816,7.4620287e-11,1.13262845e-11,2.15776313e-06
43,0.0399882428,-168000.0,729.118054,-0.298243034,1903.85897,100000.0,0.723688475,0.0971751443,0.111030694,0.0233101922,0.00028882924,0.00147708717,0.00394895435,3.80477767e-07,1.2685761e-06,1.36378956e-06,5.21342106e-06,6.31359444e-07,7.18473384e-05,0.00013724405,0.0373202319,1.01646142e-05,1.56769577e-06,1.29298452e-06,1.04882002e-05,3.1981052e-07,6.46725672e-05,1.85609069e-06,1.41639053e-05,8.57481612e-08,2.76082538e-07,6.46899761e-07,1.16928655e-07,0.0,0.0013590438,3.43689471e-12,8.99598325e-13,5.77344877e-07
44,0.0400287536,-168000.0,722.032429,-0.3485799,1865.4701,100000.0,0.726419998,0.0975911076,0.106277039,0.0305737045,0.000282507536,0.00203842326,0.00442688063,4.6782216e-07,2.48654608e-07,3.17598445e-07,1.24564793e-06,1.56327171e-07,1.54524242e-05,3.53370458e-05,0.0312676043,3.20106018e-06,3.94683288e-07,3.52551564e-07,1.14042169e-05,8.05839525e-08,1.52941961e-05,3.88844987e-07,2.90955359e-06,8.64565976e-09,2.68579268e-08,1.8294286e-07,3.39223504e-08,0.0,0.0010115081,1.43518532e-13,7.13785306e-14,1.37362314e-07
45,0.0400646184,-168000.0,714.256042,-0.389966067,1824.57063,100000.0,0.728828843,0.0967383909,0.101510211,0.0386476887,0.000256996668,0.00235310197,0.00445274451,5.60689669e-07,4.20895244e-08,6.90167277e-08,3.02084626e-07,3.77163705e-08,3.64568721e-06,1.02763945e-05,0.0263882573,9.67447678e-07,9.76599283e-08,1.03276501e-07,1.33988645e-05,1.84775325e-08,3.7088169e-06,8.48860794e-08,6.78215148e-07,1.05403671e-09,3.0728194e-09,5.1077947e-08,9.81360425e-09,0.0,0.000782405371,7.49109885e-15,6.87295719e-15,3.52178736e-08
