,r(mm),J,G,v(m/s),T(K),p,N2,CO2,H2O,O2,H,O,OH,H2O2,C,CH,CH2,CH2(,CH3,CH4,CO,HCO,CH2O,CH3O,HO2,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2C,AR,H2,C3H7,C3H8,CH3C
10,0.0385149206,-42000.0,203.973155,0.345512524,310.672363,100000.0,0.649451378,0.000597453306,0.000804532479,0.194201627,1.08474113e-15,1.27761556e-12,1.18040076e-10,2.51943825e-08,6.39872836e-41,5.3238689e-29,1.85801172e-16,9.59557901e-18,3.84040104e-08,0.154507469,0.000359018139,5.25578969e-15,7.70047463e-17,5.29005507e-07,1.44868527e-07,2.00437275e-25,1.34431357e-05,2.40346996e-17,1.66333825e-05,4.92591084e-12,1.57860357e-05,2.59584025e-08,3.93799401e-15,0.0,2.37148319e-05,2.44008513e-10,1.02741978e-10,6.20269826e-08
11,0.0386970974,-42000.0,207.546148,0.294776383,333.085254,100000.0,0.650172139,0.00166140802,0.00223723706,0.192011604,2.19617058e-14,4.99374575e-12,6.32862142e-10,6.6806125e-08,3.66335574e-37,1.60661205e-26,3.15306756e-15,1.75432123e-16,1.21757702e-07,0.152700932,0.000998363591,7.84536586e-14,1.10545e-15,1.47096685e-06,3.97214314e-07,1.73503009e-23,3.73829059e-05,5.40892807e-16,4.62542801e-05,4.00092104e-11,4.38840095e-05,7.21855777e-08,1.02685698e-13,0.0,6.59466192e-05,7.55078424e-10,2.84149787e-10,1.72496474e-07
12,0.0387909305,-42000.0,211.604133,0.279015356,360.197928,100000.0,0.651053026,0.00296173131,0.00398820615,0.189335104,1.25536255e-13,1.08812422e-11,1.38903003e-09,1.14495339e-07,4.82371557e-35,3.89774485e-25,1.40075469e-14,8.33873371e-16,2.47590736e-07,0.150493074,0.00177974639,3.11182393e-13,4.21444239e-15,2.62189279e-06,6.9762222e-07,4.31093354e-22,6.66411755e-05,3.32306598e-15,8.24555805e-05,1.12566709e-10,7.82026651e-05,1.28682665e-07,7.5202299e-13,0.0,0.0001175607,1.48069548e-09,5.03978608e-10,3.07531712e-07
13,0.0388605868,-42000.0,216.402856,0.273968165,392.668159,100000.0,0.652121859,0.00453948972,0.00611272798,0.186087616,5.05280889e-13,1.91930364e-11,2.27044227e-09,1.69494096e-07,2.04764655e-33,4.31741331e-24,3.96533761e-14,2.51310334e-15,4.34771562e-07,0.147814176,0.00272784423,8.03683526e-13,1.04703208e-14,4.01779911e-06,1.05627564e-06,7.17914553e-21,0.000102141996,1.35677395e-14,0.000126380461,2.26593315e-10,0.000119812722,1.97234003e-07,3.67867875e-12,0.0,0.0001801872,2.48326285e-09,7.68612714e-10,4.7140861e-07
14,0.0389191528,-42000.0,221.930162,0.274072994,430.161705,100000.0,0.653375869,0.00639059513,0.00860528049,0.182277586,1.79034043e-12,3.02976626e-11,3.21672941e-09,2.31196012e-07,5.44531141e-32,3.38313501e-23,8.93934081e-14,5.97712885e-15,7.07586429e-07,0.144671191,0.00384020081,1.69259665e-12,2.121982e-14,5.65433351e-06,1.47438241e-06,9.10923433e-20,0.000143793414,4.53081051e-14,0.000177914895,3.93243076e-10,0.000168583992,2.77662085e-07,1.54722686e-11,0.0,0.000253663955,3.8164542e-09,1.07655504e-09,6.63714763e-07
15,0.0389714272,-42000.0,228.103006,0.276833441,472.030533,100000.0,0.654802075,0.00849588206,0.0114400346,0.1779445,6.03854089e-12,4.54360429e-11,4.23471297e-09,2.98611251e-07,1.17576729e-30,2.24275791e-22,1.77628556e-13,1.23754096e-14,1.0983127e-06,0.141096677,0.0051052997,3.24725965e-12,3.90386479e-14,7.51288072e-06,1.95109031e-06,9.0721545e-19,0.00019116423,1.36366062e-13,0.000236525007,6.4550678e-10,0.000223979256,3.69134426e-07,6.17683468e-11,0.0,0.000337230414,5.52058674e-09,1.42374567e-09,8.82469835e-07
16,0.0390197324,-42000.0,234.820025,0.280794818,517.597032,100000.0,0.656385335,0.0108329982,0.0145868651,0.173134411,1.98367004e-11,6.86966121e-11,5.38460154e-09,3.70786791e-07,2.29261932e-29,1.36561401e-21,3.30097439e-13,2.36068012e-14,1.650951e-06,0.137128609,0.00650970939,6.13258843e-12,7.02634907e-14,9.56997393e-06,2.4853407e-06,7.23193802e-18,0.00024375155,3.95680991e-13,0.000301588082,1.06926945e-09,0.000285365535,4.70680387e-07,2.36444396e-10,0.0,0.000429999686,7.60484926e-09,1.80557528e-09,1.12536066e-06
17,0.0390653806,-42000.0,241.979843,0.285018002,566.259119,100000.0,0.658111039,0.0133803757,0.0180166974,0.167891768,6.4205533e-11,1.11965033e-10,6.76463052e-09,4.46888767e-07,4.29737639e-28,8.03494984e-21,5.96986335e-13,4.3026228e-14,2.42623638e-06,0.132803631,0.00804046939,1.20811716e-11,1.33571556e-13,1.17989919e-05,3.07572771e-06,4.72081064e-17,0.000301070162,1.16645325e-12,0.000372503062,1.87352647e-09,0.000352114469,5.81364288e-07,8.36618809e-10,0.0,0.000531116301,1.0003405e-08,2.2174175e-09,1.39015517e-06
18,0.0391091949,-42000.0,249.488275,0.288868186,617.524656,100000.0,0.65996595,0.0161184728,0.0217031772,0.162256868,2.03964565e-10,2.08032706e-10,8.5084225e-09,5.26187842e-07,7.91471127e-27,4.69146626e-20,1.08422764e-12,7.68024669e-14,3.50902221e-06,0.128154955,0.00968583558,2.53773827e-11,2.91454885e-13,1.41690089e-05,3.71882803e-06,2.5874229e-16,0.000362680528,3.58445991e-12,0.000448724973,3.53930574e-09,0.000423628243,7.00340985e-07,2.61302597e-09,0.0,0.000639805667,1.24923011e-08,2.65442987e-09,1.67483343e-06
19,0.0391517324,-42000.0,257.260218,0.291903399,671.009774,100000.0,0.66193822,0.0190297955,0.0256226964,0.156265818,6.07511382e-10,4.42252179e-10,1.07940286e-08,6.08002285e-07,1.34155617e-25,2.66839892e-19,2.03383827e-12,1.36441648e-13,5.01947396e-06,0.123212322,0.011435292,5.5493155e-11,7.47828075e-13,1.66431274e-05,4.40458194e-06,1.22005947e-15,0.000428189424,1.1120023e-11,0.000529765268,7.06431426e-09,0.000499329837,8.26861436e-07,6.94823079e-09,0.0,0.000755375107,1.45701847e-08,3.11060607e-09,1.97759268e-06
20,0.0391933931,-42000.0,265.219173,0.293806925,726.422566,100000.0,0.664017145,0.0220985417,0.0297539105,0.149951283,1.59048907e-09,1.00932018e-09,1.38738332e-08,6.91612344e-07,1.87636847e-24,1.41438852e-18,4.0244715e-12,2.43191596e-13,7.12978458e-06,0.118002609,0.0132793348,1.20952723e-10,2.05665113e-12,1.91787774e-05,5.11029702e-06,5.06323474e-15,0.000497242303,3.22149144e-11,0.000615181441,1.42544017e-08,0.000578638057,9.60268335e-07,1.54246379e-08,0.0,0.000877199762,1.54044425e-08,3.57709154e-09,2.29681399e-06
21,0.0392344767,-42000.0,273.295484,0.294344048,783.540493,100000.0,0.666192812,0.0253100729,0.0340770213,0.143343578,3.53865183e-09,2.27020584e-09,1.81613349e-08,7.76127761e-07,2.0321476e-23,6.77918362e-18,8.43409877e-12,4.37342502e-13,1.00870437e-05,0.112550731,0.015209153,2.55053701e-10,5.40761461e-12,2.17314698e-05,5.80345323e-06,1.8921378e-14,0.000569512005,8.25181478e-11,0.000704561089,2.81515803e-08,0.00066093008,1.09999245e-06,2.84803232e-08,0.0,0.00100470117,1.41727937e-08,4.04079777e-09,2.63101039e-06
22,0.0392752521,-42000.0,281.432085,0.293333198,842.244984,100000.0,0.668457955,0.0286536544,0.0385774558,0.136465024,6.78804535e-09,4.7781169e-09,2.44324011e-08,8.60351986e-07,1.73069034e-22,2.94030308e-17,1.84638124e-11,8.04682136e-13,1.42468981e-05,0.106874997,0.0172182713,5.18710393e-10,1.30426588e-11,2.42628807e-05,6.46218905e-06,6.53538217e-14,0.000644761061,1.88373417e-10,0.00079759495,5.4189321e-08,0.000745574606,1.24569437e-06,4.40020723e-08,0.0,0.00113745491,1.10307378e-08,4.48646408e-09,2.97911311e-06
23,0.0393159852,-42000.0,289.584511,0.290619752,902.523965,100000.0,0.670808591,0.0321233971,0.0432471152,0.129328016,1.17489831e-08,9.36133061e-09,3.42232319e-08,9.42422794e-07,1.24931374e-21,1.18832971e-16,4.15358543e-11,1.55001724e-12,2.01248464e-05,0.100985537,0.0193031119,1.03738354e-09,2.94295658e-11,2.6743986e-05,7.09735924e-06,2.14599664e-13,0.00072286357,4.03705314e-10,0.000894097307,1.02624141e-07,0.000831894492,1.39732806e-06,5.73446113e-08,0.0,0.00127522671,7.53260581e-09,4.90206759e-09,3.34057739e-06
24,0.03935687,-42000.0,297.702299,0.286063883,964.33867,100000.0,0.673239296,0.0357112709,0.0480749379,0.121949436,1.92728044e-08,1.74178716e-08,5.05753418e-08,1.01900388e-06,8.37622744e-21,4.66771197e-16,9.53283826e-11,3.19037606e-12,2.84646949e-05,0.09489619,0.0214587872,2.09119072e-09,6.44116901e-11,2.91471601e-05,7.75241894e-06,6.86149872e-13,0.000803649248,8.59749529e-10,0.000993803163,1.91575779e-07,0.000918900094,1.55486952e-06,6.38615295e-08,0.0,0.00141769439,5.05467972e-09,5.28101249e-09,3.71470136e-06
25,0.0393980365,-42000.0,305.727468,0.279541813,1027.60519,100000.0,0.675741326,0.0394043322,0.0530431111,0.114356453,3.10838154e-08,3.14954942e-08,7.94285457e-08,1.08433491e-06,5.61998955e-20,1.85001534e-15,2.2335751e-10,7.07487718e-12,4.03390788e-05,0.0886292544,0.0236774123,4.29487792e-09,1.40531287e-10,3.14395825e-05,8.48271724e-06,2.16647853e-12,0.000886843809,1.88654856e-09,0.00109627709,3.48770799e-07,0.0010050996,1.71826079e-06,6.3192467e-08,0.0,0.00156433761,3.64401827e-09,5.61837021e-09,4.10046237e-06
26,0.0394396311,-42000.0,313.608486,0.270933941,1092.29533,100000.0,0.678306158,0.0431899276,0.058133965,0.106575983,5.04157656e-08,5.62943631e-08,1.32334758e-07,1.129416e-06,3.96198867e-19,7.59257699e-15,5.35942501e-10,1.68275662e-11,5.73132345e-05,0.0822067396,0.0259511886,8.92436774e-09,3.10159575e-10,3.35817751e-05,9.32969116e-06,6.7792223e-12,0.000972191917,4.31842482e-09,0.00120103159,6.10034537e-07,0.00108844618,1.88776897e-06,6.02213811e-08,0.0,0.00171464378,2.85696346e-09,5.90718106e-09,4.49725283e-06
27,0.0394813359,-42000.0,321.212126,0.26024225,1157.65958,100000.0,0.680898046,0.0470151634,0.0632753128,0.0987182007,8.27383205e-08,9.97690379e-08,2.30397462e-07,1.1419735e-06,2.94681618e-18,3.22070894e-14,1.30686841e-09,4.1993345e-11,8.13667961e-05,0.0757192572,0.0282479869,1.83546233e-08,6.90046607e-10,3.55034234e-05,1.02908805e-05,2.06871424e-11,0.00105855276,1.01740222e-08,0.00130635949,1.01004082e-06,0.00116529164,2.06236607e-06,6.04095507e-08,0.0,0.00186649538,2.40483867e-09,6.13513509e-09,4.90078018e-06
28,0.0395227339,-42000.0,328.405178,0.24758746,1222.78779,100000.0,0.683476956,0.0508207265,0.0683857826,0.0909071864,1.36901023e-07,1.74512828e-07,4.10601168e-07,1.11134282e-06,2.26559947e-17,1.38890201e-13,3.19793024e-09,1.06996063e-10,0.000114897053,0.0692687954,0.0305315704,3.65969452e-08,1.52992332e-09,3.71283265e-05,1.13207697e-05,6.03609702e-11,0.00114467332,2.40686536e-08,0.0014101945,1.57830824e-06,0.00123120809,2.24143276e-06,6.62560928e-08,0.0,0.00201750362,2.14687143e-09,6.2897879e-09,5.30656104e-06
29,0.0395639143,-42000.0,335.160137,0.233005385,1287.57573,100000.0,0.686036014,0.0545960823,0.0734486233,0.0831680062,2.27865661e-07,3.00687644e-07,7.39197247e-07,1.0347745e-06,1.78600427e-16,6.05141745e-13,7.82003143e-09,2.74328179e-10,0.000161180455,0.0628755001,0.0327945405,7.01916409e-08,3.36467894e-09,3.83965559e-05,1.23583786e-05,1.67647509e-10,0.00123045532,5.61758682e-08,0.00151145206,2.35783315e-06,0.00128185344,2.42772972e-06,7.85492375e-08,0.0,0.00216717646,2.00995191e-09,6.36133673e-09,5.71569158e-06
30,0.0396050696,-42000.0,341.470753,0.216486593,1352.08709,100000.0,0.688576565,0.058342543,0.0784613802,0.0755034447,3.80855952e-07,5.09402255e-07,1.3333311e-06,9.22677071e-07,1.43630122e-15,2.6529088e-12,1.90587425e-08,7.01853784e-10,0.000224394451,0.0565410255,0.0350357857,1.29114902e-07,7.31992641e-09,3.92375812e-05,1.33292744e-05,4.43621941e-10,0.00131614956,1.27443693e-07,0.00160866882,3.42237474e-06,0.00131178579,2.62648966e-06,9.79952349e-08,0.0,0.00231540438,1.95690288e-09,6.33942763e-09,6.13081343e-06
31,0.0396463789,-42000.0,347.328315,0.198004226,1416.35137,100000.0,0.691100385,0.0620615815,0.0834192634,0.0679191993,6.38295399e-07,8.46684262e-07,2.39802094e-06,7.99133901e-07,1.17180208e-14,1.16429849e-11,4.61267175e-08,1.78146067e-09,0.000309472808,0.0502693778,0.0372528529,2.27545421e-07,1.57131056e-08,3.95642556e-05,1.41448858e-05,1.12169817e-09,0.00140210024,2.77505508e-07,0.00169913037,4.88310879e-06,0.00131411535,2.84582538e-06,1.25318336e-07,0.0,0.00246190575,1.97149195e-09,6.21391533e-09,6.55405054e-06
32,0.039688022,-42000.0,352.722137,0.177510643,1480.36762,100000.0,0.693610126,0.0657551836,0.0883142786,0.0604249295,1.07133178e-06,1.37769046e-06,4.29056026e-06,6.92496865e-07,9.63507799e-14,5.08288084e-11,1.10327556e-07,4.46499574e-09,0.00042167221,0.044067864,0.0394411411,3.84340802e-07,3.3201995e-08,3.92769536e-05,1.47066463e-05,2.72156125e-09,0.00148868242,5.74910301e-07,0.00177801636,6.87569866e-06,0.00128082339,3.09787381e-06,1.60784677e-07,0.0,0.00260607304,2.05522822e-09,5.9775325e-09,6.98468071e-06
33,0.039730188,-42000.0,357.638849,0.154934989,1544.10067,100000.0,0.696109491,0.0694256275,0.0931330209,0.0530372966,1.79828624e-06,2.18998343e-06,7.63177348e-06,6.21024225e-07,7.919458e-13,2.18932658e-10,2.59150338e-07,1.09946392e-08,0.000565440976,0.0379497287,0.0415921074,6.22958028e-07,6.88777674e-08,3.82745695e-05,1.49189554e-05,6.36492375e-09,0.00157600761,1.127932e-06,0.00183715396,9.51572142e-06,0.00120393177,3.399836e-06,2.03626529e-07,0.0,0.00274666653,2.23377468e-09,5.6296326e-09,7.41366633e-06
34,0.0397731163,-42000.0,362.064404,0.130161639,1607.52664,100000.0,0.698605306,0.0730778075,0.0978570076,0.0457790775,3.01553844e-06,3.39665639e-06,1.35101066e-05,5.8558345e-07,6.46284684e-12,9.2279298e-10,5.93737388e-07,2.64550912e-08,0.000742356039,0.0319335241,0.0436919393,9.7126677e-07,1.39963627e-07,3.64740592e-05,1.47109568e-05,1.44179972e-08,0.0016632019,2.09273419e-06,0.00186354011,1.2809482e-05,0.00107792449,3.77448003e-06,2.51426912e-07,0.0,0.00288139965,2.57116204e-09,5.17906149e-09,7.81342536e-06
35,0.0398170534,-42000.0,365.975822,0.103053914,1670.54984,100000.0,0.701104617,0.0767140357,0.1024521,0.0386950129,5.05140143e-06,5.14342221e-06,2.38821224e-05,5.74172375e-07,5.22534618e-11,3.77959767e-09,1.31780178e-06,6.18405087e-08,0.000947535532,0.0260561744,0.0457142447,1.46291899e-06,2.78070868e-07,3.38420616e-05,1.40629774e-05,3.17805309e-08,0.00174655882,3.66851952e-06,0.00183809917,1.65090227e-05,0.000903805648,4.24754555e-06,2.99390212e-07,0.0,0.00300594267,3.17754495e-09,4.64225818e-09,8.12088687e-06
36,0.03986206,-42000.0,369.326543,0.0735901644,1732.71409,100000.0,0.703603977,0.0803177645,0.106843877,0.0318894344,8.46947802e-06,7.64093194e-06,4.24309582e-05,5.70636748e-07,4.2072558e-10,1.49617072e-08,2.81383999e-06,1.39511712e-07,0.00116435678,0.0204038944,0.0476051116,2.14704182e-06,5.39233308e-07,3.04448514e-05,1.30386663e-05,6.83765608e-08,0.0018159678,6.05531845e-06,0.00173715107,1.9953398e-05,0.000694519592,4.83636009e-06,3.40124794e-07,0.0,0.00311231068,4.15877201e-09,4.02960789e-09,8.22052661e-06
37,0.0399075872,-42000.0,372.037557,0.0422025375,1792.64369,100000.0,0.706068196,0.0838244989,0.110882553,0.025580225,1.42825426e-05,1.1291952e-05,7.64961863e-05,5.60572704e-07,3.39477465e-09,5.68688224e-08,5.7261193e-06,3.010093e-07,0.00135897635,0.0151573528,0.0492637629,3.12314311e-06,1.01751658e-06,2.65043536e-05,1.18085812e-05,1.43416966e-07,0.00185043752,9.33990591e-06,0.00154221319,2.20518815e-05,0.000478375163,5.51960742e-06,3.65640968e-07,0.0,0.00318740138,5.41478102e-09,3.32189365e-09,7.95666706e-06
38,0.0399548684,-42000.0,374.132542,0.00814532178,1850.97425,100000.0,0.708559501,0.0873075265,0.114541497,0.0197802477,2.51059963e-05,1.7487062e-05,0.000146110549,5.30419888e-07,2.90114902e-08,2.18385799e-07,1.12838414e-05,6.35056849e-07,0.00148554308,0.0103303544,0.050613264,4.71777101e-06,1.90856847e-06,2.21137256e-05,1.05090087e-05,3.01834534e-07,0.00181520489,1.35244499e-05,0.00124079625,2.15004036e-05,0.00028091179,6.23287792e-06,3.70668666e-07,0.0,0.0032148006,6.35922733e-09,2.43013235e-09,7.16040507e-06
39,0.0400039348,-42000.0,375.537144,-0.0284818109,1905.71874,100000.0,0.711074233,0.0907492377,0.117598783,0.0147685707,4.68736073e-05,3.0646229e-05,0.000303150498,4.61917647e-07,2.39844586e-07,8.23110742e-07,2.07216036e-05,1.27347616e-06,0.00145717557,0.00616737561,0.051433505,7.64429777e-06,3.46325909e-06,1.73506309e-05,9.17215057e-06,6.28964321e-07,0.00165304702,1.76796194e-05,0.000853386877,1.69112444e-05,0.000130655955,6.7357986e-06,3.49031858e-07,0.0,0.00316315989,5.62049279e-09,1.36010874e-09,5.72954443e-06
40,0.0400556298,-42000.0,376.185291,-0.0680050493,1953.50012,100000.0,0.713652141,0.0942118437,0.119730633,0.0109048481,9.11102312e-05,6.79970868e-05,0.000676483637,3.43032038e-07,1.53639249e-06,2.58609579e-06,3.11325527e-05,2.1593819e-06,0.00115868835,0.00295756494,0.0513008249,1.26634954e-05,5.40295571e-06,1.19995811e-05,7.55009078e-06,1.18754923e-06,0.00129427445,1.82915283e-05,0.000446789637,8.76168193e-06,4.13779122e-05,6.4955546e-06,2.90563707e-07,0.0,0.00298072527,2.65805046e-09,4.33528841e-10,3.74879178e-06
41,0.0401108919,-42000.0,375.959291,-0.110382892,1986.2309,100000.0,0.716340304,0.0978041727,0.1203692,0.00888041626,0.00016740893,0.000199328145,0.00149703391,2.2879745e-07,4.9631682e-06,4.58061759e-06,2.8713707e-05,2.3501007e-06,0.000605916893,0.00100607192,0.0492956156,1.66186974e-05,5.50245932e-06,6.21107481e-06,5.68422267e-06,1.56954103e-06,0.000734689518,1.11195382e-05,0.000144523023,2.12385648e-06,7.03629675e-06,4.75512745e-06,1.90516819e-07,0.0,0.00259940922,3.96439384e-10,5.6159598e-11,1.69428938e-06
42,0.0401686362,-42000.0,374.739373,-0.153258203,1992.10892,100000.0,0.719098906,0.101395593,0.118902285,0.00973045459,0.00025030405,0.00058309403,0.00280532669,2.10480248e-07,4.30797712e-06,2.99477033e-06,1.23232351e-05,1.21364228e-06,0.000171533823,0.000231739143,0.0443557571,1.14642167e-05,2.69609308e-06,2.01806354e-06,4.69474914e-06,9.83924828e-07,0.000243175002,3.15741239e-06,2.64997687e-05,2.09526114e-07,5.99015031e-07,2.08595763e-06,8.15497869e-08,0.0,0.00204124364,1.74744557e-11,3.40607546e-12,4.46044923e-07
43,0.0402293756,-42000.0,372.406353,-0.195696709,1971.98864,100000.0,0.721974764,0.1043983,0.115257058,0.0141413908,0.000288038781,0.00120832104,0.00403018215,2.69838823e-07,1.00342274e-06,7.52785329e-07,2.65588211e-06,2.94670693e-07,2.79439791e-05,3.90737936e-05,0.0370478501,3.69652185e-06,6.32164237e-07,4.15819459e-07,5.29730602e-06,2.64965553e-07,4.65368327e-05,4.86560958e-07,3.31944836e-06,1.15962273e-08,3.1684099e-08,5.20949014e-07,2.02088905e-08,0.0,0.00149016304,4.06920165e-13,1.38685093e-13,7.32096463e-08
44,0.0402897198,-42000.0,369.061913,-0.23531874,1938.81127,100000.0,0.724821472,0.105881937,0.110377353,0.0213595337,0.000274929519,0.00174494585,0.00462793392,3.44699223e-07,1.1496498e-07,1.12732815e-07,4.11810537e-07,4.69782276e-08,3.67337286e-06,6.07937053e-06,0.0297897231,7.85326813e-07,1.00114296e-07,7.0249661e-08,7.0105357e-06,4.31973241e-08,6.8428204e-06,5.88440435e-08,3.87128749e-07,5.95159594e-10,1.51804164e-09,9.61437779e-08,3.62218998e-09,0.0,0.0010899509,8.73560735e-15,5.43694847e-15,1.02446052e-08
45,0.040343133,-42000.0,365.282756,-0.268272169,1902.6182,100000.0,0.727332919,0.105738124,0.105540317,0.0293996619,0.000242344512,0.00204587689,0.00471862136,4.10044351e-07,1.13289658e-08,1.55264358e-08,6.43214364e-08,7.20460729e-09,5.36171719e-07,1.0923621e-06,0.0241389448,1.82125689e-07,1.55757565e-08,1.28156791e-08,9.01208464e-06,6.40400493e-09,1.0402914e-06,7.67686672e-09,5.34499212e-08,4.06775331e-11,8.83074312e-11,1.76874535e-08,6.51955936e-10,0.0,0.000829512888,2.48906897e-16,2.67963788e-16,1.6171246e-09
