,r(mm),J,G,v(m/s),T(K),p,N2,CO2,H2O,O2,H,O,OH,H2O2,C,CH,CH2,CH2(,CH3,CH4,CO,HCO,CH2O,CH3O,HO2,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2C,AR,H2,C3H7,C3H8,CH3C
69,0.041278476,-65600.0,252.118972,-0.34785488,378.538586,100000.0,0.765695232,0.00452408099,0.00407658428,0.225384725,1.32521901e-11,5.49357343e-07,6.46846301e-07,1.16016446e-06,1.50100914e-35,1.41568613e-27,1.8413402e-19,2.36798884e-21,9.65686376e-16,4.32561354e-12,0.000311994959,1.47846132e-16,9.9488714e-20,1.60028938e-13,1.99861242e-06,1.03482497e-28,1.36182478e-14,1.05241994e-22,5.16373474e-15,3.50119152e-21,2.94001508e-18,4.32948925e-15,1.64020177e-18,0.0,3.02794857e-06,1.32440805e-28,2.33806442e-26,1.47839824e-16
70,0.0414670651,-65600.0,241.97334,-0.386250158,321.352537,100000.0,0.766614739,0.00152547622,0.00137459848,0.230377806,5.07322383e-13,1.31888456e-07,1.41548682e-07,4.06862626e-07,2.36088836e-39,5.14871426e-30,1.33425636e-20,7.23826186e-23,1.39573349e-16,1.45840633e-12,0.000105154778,1.85337288e-18,7.67608615e-21,5.3841485e-14,5.23636684e-07,1.63852643e-31,4.58795022e-15,3.07340713e-24,1.73398471e-15,1.9343766e-22,9.89863356e-19,1.4597914e-15,3.91290636e-20,0.0,1.0209022e-06,2.5799341e-29,7.86890118e-27,4.6456461e-17
71,0.0419965072,-65600.0,235.752664,-0.603682929,294.709284,100000.0,0.767039424,0.000140447007,0.000126556463,0.232683692,2.77191225e-15,1.10940791e-08,1.1497438e-08,3.78632061e-08,2.88898463e-45,8.89140416e-34,1.01805868e-22,3.85907909e-25,9.55555118e-18,1.34269866e-13,9.68048007e-06,1.61335819e-21,6.08591436e-23,4.95425595e-15,4.48148468e-08,1.26234559e-34,4.22345047e-16,1.37253709e-26,1.59515743e-16,1.75540965e-24,9.11114355e-20,1.34398366e-16,1.06423343e-22,0.0,9.3990687e-08,1.99422718e-30,7.24239137e-28,4.2014264e-18
72,0.0434952367,-65600.0,234.96705,-1.30249554,292.043076,100000.0,0.767081804,2.2324853e-06,2.01168734e-06,0.232913795,6.78435748e-19,1.75957432e-10,1.82185873e-10,6.02011961e-10,7.81073928e-53,2.886598e-39,2.57313236e-26,9.58828496e-29,1.50656172e-19,2.13429533e-15,1.53876432e-07,2.01534524e-25,1.54525767e-26,7.87496877e-17,7.11077235e-10,2.47804938e-38,6.71339523e-18,3.27212367e-30,2.53554697e-18,1.16173184e-27,1.44825997e-21,2.13633826e-18,2.30401712e-26,0.0,1.49403509e-09,3.15557616e-32,1.15121105e-29,6.67556288e-20
73,0.0478020668,-65600.0,234.952897,-3.32610709,292.000066,100000.0,0.767082487,3.41443454e-09,3.07673907e-09,0.232917506,1.67869448e-24,2.69114547e-13,2.78640341e-13,9.20736537e-13,4.65791798e-61,1.63183533e-47,6.33705623e-32,2.24459457e-34,2.30417146e-22,3.26425967e-18,2.35343545e-10,4.67806078e-31,3.66479957e-32,1.20442295e-19,1.08754306e-12,5.78127297e-44,1.02676818e-20,7.7353071e-36,3.87794674e-21,1.31105408e-31,2.21501519e-24,3.26738419e-21,1.21145817e-31,0.0,2.28502514e-12,4.82622499e-35,1.76069906e-32,1.02098169e-22
74,0.0524000027,-65600.0,234.952877,-5.48670287,292.0,100000.0,0.767082489,2.87490715e-12,2.59057218e-12,0.232917511,1.33835728e-30,2.26590765e-16,2.34611353e-16,7.7524756e-16,2.51879676e-69,3.54411606e-56,4.99804993e-38,1.59417804e-40,1.94008082e-25,2.74846196e-21,1.98156043e-13,3.38325939e-37,2.67291773e-38,1.01410763e-22,9.15696372e-16,4.11071113e-50,8.64524748e-24,5.61614276e-42,3.26517807e-24,1.27527675e-35,1.86501247e-27,2.75109276e-24,3.72978339e-37,0.0,1.92395988e-15,4.06361536e-38,1.48248451e-35,8.5965261e-26
75,0.057,-65600.0,234.952877,-7.64826809,292.0,100000.0,0.767082489,1.7359388e-15,1.56425044e-15,0.232917511,5.81642014e-37,1.3682101e-19,1.41664036e-19,4.68113316e-19,1.36113487e-77,6.32007095e-65,2.13595211e-44,5.82743117e-47,1.17146795e-28,1.65958812e-24,1.19651434e-16,1.30527525e-43,1.01520156e-44,6.12342833e-26,5.52919722e-19,1.50510654e-56,5.22021053e-27,2.11901337e-48,1.97159387e-27,1.18570399e-39,1.12613985e-30,1.66117667e-27,1.04957364e-42,0.0,1.16173373e-18,2.45370971e-41,8.95160171e-39,5.19079137e-29
76,0.0616,-65600.0,234.952877,-9.80983456,292.0,100000.0,0.767082489,8.17381293e-19,7.36540393e-19,0.232917511,1.6572311e-43,6.44233163e-23,6.67036956e-23,2.20415068e-22,7.35542413e-86,1.09643608e-73,5.93558499e-51,1.29642322e-53,5.51595475e-32,7.81430939e-28,5.6338878e-20,4.24906071e-50,2.37937396e-51,2.88326741e-29,2.60346873e-22,3.35570257e-63,2.45797976e-30,4.92118539e-55,9.28341451e-31,1.056483e-43,5.30252362e-34,7.82178918e-31,2.9161108e-48,0.0,5.47012039e-22,1.15534973e-44,4.21493649e-42,2.4441275e-32
77,0.0662,-65600.0,234.952877,-11.971401,292.0,100000.0,0.767082489,3.15413226e-22,2.84218128e-22,0.232917511,3.4886734e-50,2.48598373e-26,2.57397961e-26,8.50543413e-26,3.9747808e-94,1.89813523e-82,1.20542417e-57,1.93874429e-60,2.12851101e-35,3.01540609e-31,2.17401932e-23,4.26335067e-56,3.8070626e-58,1.11260275e-32,1.0046333e-25,5.03205228e-70,9.48491641e-34,7.77890155e-62,3.58230821e-34,9.03687424e-48,2.04615165e-37,3.01829241e-34,8.08400243e-54,0.0,2.11082432e-25,4.45829366e-48,1.62647069e-45,9.43146296e-36
78,0.0708,-65600.0,234.952877,-14.1329675,292.0,100000.0,0.767082489,1.03104857e-25,9.29075486e-26,0.232917511,5.94596972e-57,8.12638715e-30,8.41403526e-30,2.78032594e-29,0.0,3.28570462e-91,1.95463371e-64,2.08238837e-67,6.95785104e-39,9.85700629e-35,7.10661233e-27,1.06329261e-61,4.45290169e-65,3.63696696e-36,3.28402759e-29,5.42276336e-77,3.10050713e-37,8.95590989e-69,1.17101423e-37,7.43256885e-52,6.68862802e-41,9.86644134e-38,2.2380205e-59,0.0,6.90003536e-29,1.45736353e-51,5.31674054e-49,3.08303383e-39
79,0.0754,-65600.0,234.952877,-16.294534,292.0,100000.0,0.767082489,2.92270067e-29,2.63363881e-29,0.232917511,9.96201612e-64,2.30357693e-33,2.38511619e-33,7.88135562e-33,0.0,0.0,2.72114407e-71,1.68348027e-74,1.97233344e-42,2.79415341e-38,2.01450263e-30,3.25591342e-67,4.00226262e-72,1.03096653e-39,9.30919248e-33,4.40103881e-84,8.78896928e-41,7.88740803e-76,3.3194596e-41,5.88651602e-56,1.89601713e-44,2.79682795e-41,6.18783669e-65,0.0,1.95594451e-32,4.13117041e-55,1.50712988e-52,8.73943793e-43
80,0.08,-65600.0,234.952877,-18.4561005,292.0,100000.0,0.767082489,0.0,0.0,0.232917511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
