,r(mm),J,G,v(m/s),T(K),p,N2,CO2,H2O,O2,H,O,OH,H2O2,C,CH,CH2,CH2(,CH3,CH4,CO,HCO,CH2O,CH3O,HO2,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2C,AR,H2,C3H7,C3H8,CH3C
10,0.0388164843,-94500.0,313.032432,0.36846524,334.822306,100000.0,0.650274424,0.00174760758,0.00233801522,0.191875885,3.39038116e-14,8.18071889e-12,9.18392e-10,6.5404134e-08,1.70554348e-36,4.8630163e-26,6.20197621e-15,3.48520552e-16,1.65834363e-07,0.152522695,0.00102497528,1.26441194e-13,1.70322193e-15,1.56235262e-06,4.38741514e-07,2.30627622e-23,3.01653976e-05,7.94520451e-16,4.54984947e-05,6.16364916e-11,4.93877948e-05,6.48730018e-08,1.52439408e-13,0.0,6.50355987e-05,9.05981239e-10,2.49470817e-10,2.50587704e-07
11,0.0389018898,-94500.0,319.414208,0.344932058,363.093019,100000.0,0.65122961,0.00310720288,0.00415687496,0.189109884,2.01704614e-13,1.8457363e-11,2.06337643e-09,1.09602827e-07,2.61577798e-34,1.32178496e-24,2.96357535e-14,1.78595699e-15,3.54843648e-07,0.150189417,0.00182238056,5.11792303e-13,6.63615616e-15,2.77711989e-06,7.61748845e-07,6.18079008e-22,5.36333733e-05,5.05137972e-15,8.08947915e-05,1.80498289e-10,8.77551432e-05,1.15342691e-07,1.18022112e-12,0.0,0.000115631793,1.81452339e-09,4.39721133e-10,4.45603073e-07
12,0.0389603928,-94500.0,326.573177,0.337232924,395.308564,100000.0,0.652332471,0.00467699522,0.00625689955,0.185916329,7.81761595e-13,3.20537443e-11,3.32850513e-09,1.58206471e-07,1.0178966e-32,1.39193938e-23,8.26903879e-14,5.3023974e-15,6.23328452e-07,0.147495436,0.00274306692,1.28034931e-12,1.60117609e-14,4.17886257e-06,1.12591364e-06,9.57707446e-21,8.07296019e-05,1.97666014e-14,0.000121763102,3.59349273e-10,0.00013200846,1.7361524e-07,5.69405378e-12,0.0,0.000174050413,2.98473537e-09,6.57369973e-10,6.7081591e-07
13,0.0390082481,-94500.0,334.639337,0.336139292,431.692586,100000.0,0.653597414,0.00647748751,0.00866550412,0.18225353,2.62417041e-12,4.95864793e-11,4.65631598e-09,2.11842617e-07,2.37606391e-31,1.00866895e-22,1.81714837e-13,1.22842946e-14,1.0026172e-06,0.144405576,0.00379905955,2.61609162e-12,3.15573776e-14,5.785155e-06,1.53996381e-06,1.09842664e-19,0.000111808004,6.26064206e-14,0.000168637004,6.19407747e-10,0.000182699946,2.40451825e-07,2.38168515e-11,0.0,0.000241054546,4.46455972e-09,9.04847955e-10,9.29178482e-07
14,0.0390504491,-94500.0,343.549239,0.338310165,471.869083,100000.0,0.65501874,0.00850056881,0.0113718195,0.178138019,8.33977126e-12,7.28377697e-11,6.06638651e-09,2.70163094e-07,4.44376969e-30,6.13651067e-22,3.51417717e-13,2.47638117e-14,1.53192231e-06,0.140933771,0.0049856016,4.89140122e-12,5.66563468e-14,7.58723621e-06,2.00668878e-06,9.91173344e-19,0.000146728603,1.77865662e-13,0.000221305027,1.01563513e-09,0.000239562818,3.15551533e-07,9.41377255e-11,0.0,0.00031634251,6.28046213e-09,1.1805094e-09,1.21953783e-06
15,0.0390891954,-94500.0,353.186882,0.341970916,515.329324,100000.0,0.656585276,0.0107303322,0.0143545433,0.173602193,2.58836627e-11,1.07134315e-10,7.63783403e-09,3.32615838e-07,7.51848339e-29,3.42802559e-21,6.34200296e-13,4.59931906e-14,2.26276328e-06,0.137107336,0.00629336375,8.98866066e-12,9.93845628e-14,9.56780657e-06,2.52749716e-06,7.24370611e-18,0.000185216861,4.82786439e-13,0.000279352599,1.67804235e-09,0.000302097192,3.98324276e-07,3.46318903e-10,0.0,0.000399322621,8.42987793e-09,1.481605e-09,1.5396211e-06
16,0.0391256676,-94500.0,363.426275,0.3460181,561.589828,100000.0,0.658285086,0.0131497895,0.0175909215,0.168680658,7.97302813e-11,1.6689893e-10,9.49150328e-09,3.98647469e-07,1.23244067e-27,1.8528802e-20,1.10792769e-12,8.15103441e-14,3.26423287e-06,0.132955447,0.00771238209,1.70025185e-11,1.82417829e-13,1.17057287e-05,3.10311521e-06,4.39331161e-17,0.000226979596,1.31549232e-12,0.000342336777,2.89832874e-09,0.000369755382,4.88140405e-07,1.13976076e-09,0.0,0.000489363165,1.08524593e-08,1.80513924e-09,1.88700008e-06
17,0.0391605846,-94500.0,374.146558,0.349715087,610.243954,100000.0,0.660106985,0.0157430175,0.0210596188,0.163405868,2.42809202e-10,2.89298204e-10,1.17839865e-08,4.67745416e-07,1.99000264e-26,9.90094966e-20,1.92307217e-12,1.41073102e-13,4.63020245e-06,0.128505456,0.00923331659,3.35759085e-11,3.77579e-13,1.39763331e-05,3.73233289e-06,2.26380278e-16,0.00027174206,3.71052467e-12,0.000409841959,5.29872921e-09,0.000441995916,5.84411433e-07,3.26072904e-09,0.0,0.000585872398,1.33738342e-08,2.14792247e-09,2.25940132e-06
18,0.0391944196,-94500.0,385.235147,0.352548712,660.96286,100000.0,0.66204058,0.0184952189,0.0247407977,0.157808006,6.99519445e-10,5.65504854e-10,1.47143556e-08,5.39413256e-07,2.95212837e-25,5.10472824e-19,3.38525836e-12,2.42066837e-13,6.48948171e-06,0.123782788,0.0108474858,6.81879918e-11,9.07986947e-13,1.63501524e-05,4.40812064e-06,1.01280794e-15,0.000319249074,1.06602172e-11,0.000481481168,1.01024953e-08,0.000518275794,6.86595094e-07,7.986049e-09,0.0,0.000688300928,1.56215761e-08,2.50602315e-09,2.65471789e-06
19,0.0392275075,-94500.0,396.589215,0.354149524,713.491042,100000.0,0.664076337,0.0213928238,0.0286162511,0.15191479,1.79481569e-09,1.1969229e-09,1.8554538e-08,6.13135773e-07,3.6183243e-24,2.42606154e-18,6.13769103e-12,4.15121668e-13,9.02077004e-06,0.11881077,0.0125469251,1.39011712e-10,2.36007938e-12,1.87930462e-05,5.11269741e-06,4.01418163e-15,0.000369266971,2.93000851e-11,0.000556898215,1.94842599e-08,0.000598039467,7.94205706e-07,1.66537369e-08,0.0,0.00079614552,1.69616489e-08,2.87380843e-09,3.07102917e-06
20,0.0392600977,-94500.0,408.114808,0.35424228,767.63352,100000.0,0.66620547,0.0244233198,0.0326691721,0.145751822,3.96229028e-09,2.55723499e-09,2.37343987e-08,6.88313471e-07,3.44840033e-23,1.03486326e-17,1.1557477e-11,7.14763421e-13,1.24730176e-05,0.11361092,0.0143242861,2.79561246e-10,5.9649846e-12,2.12684443e-05,5.81863624e-06,1.43817043e-14,0.00042158099,7.29611763e-11,0.000635762257,3.70776749e-08,0.000680693794,9.06819276e-07,2.96427391e-08,0.0,0.000908942483,1.66267882e-08,3.24294275e-09,3.50658474e-06
21,0.0392923841,-94500.0,419.724956,0.352614077,823.240832,100000.0,0.668419753,0.0275749944,0.0368838024,0.139343105,7.56486778e-09,5.21815237e-09,3.10200716e-08,7.64150836e-07,2.5839551e-22,3.98435559e-17,2.26179167e-11,1.24704725e-12,1.71913293e-05,0.1082034,0.0161726829,5.51217724e-10,1.39302717e-11,2.3741437e-05,6.50291106e-06,4.75978682e-14,0.000475991175,1.63604025e-10,0.000717758649,6.90351015e-08,0.000765571398,1.02407744e-06,4.53765899e-08,0.0,0.00102625725,1.42790599e-08,3.60267459e-09,3.95977895e-06
22,0.039324542,-94500.0,431.34525,0.349091315,880.23288,100000.0,0.670712866,0.030838843,0.041247974,0.132707163,1.29295913e-08,9.98206748e-09,4.18412343e-08,8.39516047e-07,1.62547656e-21,1.42796407e-16,4.58256581e-11,2.24297894e-12,2.36558873e-05,0.102603756,0.0180868082,1.07219034e-09,3.0270029e-11,2.61836783e-05,7.16634787e-06,1.48936016e-13,0.000532345609,3.42590321e-10,0.000802634034,1.26053071e-07,0.000851938203,1.14577016e-06,6.02810144e-08,0.0,0.00114775426,1.07027858e-08,3.94269211e-09,4.42944187e-06
23,0.0393567557,-94500.0,442.917552,0.343516915,938.621313,100000.0,0.673081641,0.0342103439,0.0457554616,0.125853448,2.0692733e-08,1.8091403e-08,5.88983707e-08,9.12654603e-07,9.37078263e-21,4.97075788e-16,9.58675258e-11,4.23985875e-12,3.25461569e-05,0.0968198921,0.0200639684,2.08660805e-09,6.32015023e-11,2.85741101e-05,7.83979764e-06,4.50593147e-13,0.000590571567,7.04486729e-10,0.000890235971,2.26065279e-07,0.000938970859,1.2719165e-06,7.02006127e-08,0.0,0.00127326228,7.39859609e-09,4.25641032e-09,4.91512979e-06
24,0.0393891745,-94500.0,454.379121,0.335742067,998.411311,100000.0,0.675522275,0.0376840602,0.0503987282,0.11879338,3.2227824e-08,3.17118338e-08,8.72677224e-08,9.80550317e-07,5.35078768e-20,1.74727059e-15,2.07111943e-10,8.52991348e-12,4.48221932e-05,0.0908613615,0.0221009053,4.1054492e-09,1.30691129e-10,3.08911649e-05,8.57095226e-06,1.33998155e-12,0.000650583461,1.47761319e-09,0.000980363236,3.96163776e-07,0.0010255134,1.40259345e-06,7.30750732e-08,0.0,0.00140257308,5.17839851e-09,4.54036868e-09,5.41642596e-06
25,0.0394219044,-94500.0,465.656153,0.325629657,1059.56407,100000.0,0.678026849,0.0412486823,0.0551622379,0.111550519,5.01033249e-08,5.47132518e-08,1.3640175e-07,1.03817442e-06,3.18646733e-19,6.36450969e-15,4.62207156e-10,1.82995276e-11,6.18234632e-05,0.0847479193,0.0241908661,8.15930889e-09,2.7255723e-10,3.31055217e-05,9.40354558e-06,3.94524963e-12,0.000712199538,3.2125147e-09,0.0010726217,6.71744732e-07,0.0011098247,1.53780812e-06,7.10875034e-08,0.0,0.00153525622,3.88199311e-09,4.79096876e-09,5.93235798e-06
26,0.0394548422,-94500.0,476.608759,0.313126175,1121.65914,100000.0,0.68057163,0.0448703561,0.060000094,0.104194555,7.86593117e-08,9.36618273e-08,2.23295398e-07,1.07788148e-06,2.01333169e-18,2.41603133e-14,1.05939745e-09,4.13990316e-11,8.52699909e-05,0.0785381831,0.0263137896,1.6172759e-08,5.75296952e-10,3.51683922e-05,1.03555098e-05,1.14258652e-11,0.000774857456,7.20310547e-09,0.00116596742,1.09005656e-06,0.00118908036,1.67695331e-06,6.93416861e-08,0.0,0.00167003647,3.12984939e-09,5.00171358e-09,6.45912771e-06
27,0.0394876684,-94500.0,487.043268,0.298335582,1183.86242,100000.0,0.683118201,0.048494287,0.0648381015,0.0968381431,1.24755535e-07,1.58890943e-07,3.77039748e-07,1.09068544e-06,1.33231263e-17,9.43462805e-14,2.46171115e-09,9.6691795e-11,0.00011716711,0.0723269614,0.0284371973,3.14082016e-08,1.2194528e-09,3.70159948e-05,1.14082762e-05,3.20251288e-11,0.000837646458,1.63395837e-08,0.00125870943,1.68198059e-06,0.00125947898,1.81895731e-06,7.19912693e-08,0.0,0.00180484868,2.68288852e-09,5.16440221e-09,6.99037139e-06
28,0.0395202806,-94500.0,496.861485,0.281358865,1245.75751,100000.0,0.685646289,0.0520914187,0.0696359653,0.0895422675,1.99407545e-07,2.66490585e-07,6.47640166e-07,1.06968022e-06,9.10113409e-17,3.74462228e-13,5.74450201e-09,2.29218392e-10,0.000160055857,0.0661653881,0.030543469,5.91293139e-08,2.5784261e-09,3.85958807e-05,1.252274e-05,8.60788204e-11,0.000900121984,3.68336599e-08,0.00134962731,2.48038499e-06,0.00131725826,1.96423916e-06,8.07764337e-08,0.0,0.00193856332,2.41761488e-09,5.2724434e-09,7.52391822e-06
29,0.0395528098,-94500.0,506.049437,0.262201953,1307.38295,100000.0,0.688155454,0.0556607823,0.0743900597,0.0823119337,3.20776391e-07,4.41498195e-07,1.12204667e-06,1.01345866e-06,6.38003665e-16,1.50302727e-12,1.34086501e-08,5.46607536e-10,0.000217286717,0.060057281,0.0326310353,1.07555532e-07,5.42475545e-09,3.98602373e-05,1.36512543e-05,2.21781676e-10,0.000962358642,8.14723261e-08,0.00143784506,3.53972876e-06,0.00135838559,2.11516134e-06,9.64432405e-08,0.0,0.00207104823,2.27035502e-09,5.3199089e-09,8.06219195e-06
30,0.0395853952,-94500.0,514.596634,0.240844646,1368.79361,100000.0,0.690647211,0.0592039512,0.079098811,0.0751486698,5.18730101e-07,7.21651486e-07,1.94983669e-06,9.29604238e-07,4.56880627e-15,6.07500898e-12,3.1201032e-08,1.30341689e-09,0.000292926252,0.0540034937,0.0346991055,1.88843106e-07,1.13341464e-08,4.07484192e-05,1.47351017e-05,5.48731636e-10,0.00102451667,1.74856987e-07,0.00152187454,4.94870101e-06,0.00137780741,2.27551449e-06,1.1975252e-07,0.0,0.00220217136,2.21010101e-09,5.30032341e-09,8.6082849e-06
31,0.0396181633,-94500.0,522.487641,0.217252817,1430.00764,100000.0,0.693123034,0.0627220517,0.0837580047,0.0680574894,8.42691339e-07,1.16252463e-06,3.38822423e-06,8.35409996e-07,3.33020419e-14,2.4625971e-11,7.21274136e-08,3.09504225e-09,0.000391598001,0.0480078546,0.0367454272,3.20217154e-07,2.34765015e-08,4.11849428e-05,1.57049403e-05,1.30798372e-09,0.00108677655,3.60976295e-07,0.00159907661,6.83305697e-06,0.00136941136,2.45099192e-06,1.51497008e-07,0.0,0.00233160627,2.22755662e-09,5.20752534e-09,9.16462587e-06
32,0.0396512362,-94500.0,529.702666,0.191377831,1491.00677,100000.0,0.695584626,0.0662158969,0.0883599496,0.0610479429,1.37498188e-06,1.84449128e-06,5.88248525e-06,7.52722804e-07,2.46434039e-13,9.97245186e-11,1.65043005e-07,7.29553784e-09,0.00051804014,0.0420781503,0.0387655593,5.25405027e-07,4.81375819e-08,4.10814436e-05,1.64853869e-05,3.01678635e-09,0.00114926134,7.13153929e-07,0.00166497173,9.34013017e-06,0.00132639982,2.64989123e-06,1.92220627e-07,0.0,0.00245869049,2.33616055e-09,5.03716249e-09,9.7306199e-06
33,0.0396847352,-94500.0,536.217179,0.163157001,1551.73127,100000.0,0.698034022,0.0696857558,0.0928917122,0.0541365209,2.25398116e-06,2.88307714e-06,1.02148553e-05,6.98672431e-07,1.8498247e-12,4.01948694e-10,3.72398316e-07,1.70230157e-08,0.000676094717,0.0362282955,0.0407514238,8.3685992e-07,9.76072663e-08,4.03427966e-05,1.70066334e-05,6.76726997e-09,0.00121179343,1.34641572e-06,0.00171228197,1.25948538e-05,0.00124229854,2.88373509e-06,2.41955168e-07,0.0,0.00258216618,2.58333294e-09,4.78831999e-09,1.02973268e-05
34,0.0397187708,-94500.0,541.998958,0.132527342,1612.04758,100000.0,0.700472703,0.073129522,0.0973306378,0.0473530996,3.71649958e-06,4.44814442e-06,1.77978717e-05,6.78659642e-07,1.41332334e-11,1.60808707e-09,8.25463577e-07,3.92097365e-08,0.000866714176,0.0304839651,0.0426881364,1.30030176e-06,1.95640287e-07,3.88800562e-05,1.72231321e-05,1.48484539e-08,0.0012732954,2.43180916e-06,0.00172982027,1.66096953e-05,0.00111296739,3.16721884e-06,2.99956919e-07,0.0,0.00269970209,3.06887684e-09,4.46387843e-09,1.08370046e-05
35,0.0397536243,-94500.0,547.032309,0.0992591761,1672.03863,100000.0,0.702914154,0.0765595566,0.101662336,0.0407126559,6.20111739e-06,6.82677171e-06,3.14110818e-05,6.86337735e-07,1.12030721e-10,6.43180507e-09,1.79899935e-06,8.93358896e-08,0.00108590837,0.0248588846,0.0445596404,1.99124859e-06,3.89383065e-07,3.66164536e-05,1.71341456e-05,3.22122376e-08,0.00133090631,4.22194038e-06,0.00170151941,2.11588999e-05,0.00093861571,3.5184467e-06,3.64748339e-07,0.0,0.00280774654,3.95617103e-09,4.06345467e-09,1.12885199e-05
36,0.0397893471,-94500.0,551.252454,0.0633281291,1731.24796,100000.0,0.705355352,0.0799613302,0.105821674,0.0343037257,1.05489623e-05,1.05543779e-05,5.68155974e-05,7.07870526e-07,9.30562316e-10,2.58077264e-08,3.84179931e-06,2.00972012e-07,0.00131706787,0.0194304011,0.0463191041,3.04719659e-06,7.71086462e-07,3.35264872e-05,1.67965912e-05,6.96335276e-08,0.00137699564,7.04734701e-06,0.00160672911,2.55056791e-05,0.000728996288,3.94968769e-06,4.33153895e-07,0.0,0.00289897029,5.38892946e-09,3.57225978e-09,1.1526924e-05
37,0.0398255742,-94500.0,554.560656,0.0251847407,1788.34392,100000.0,0.707766597,0.0832793983,0.109670721,0.0283189778,1.84145966e-05,1.67689047e-05,0.00010645088,7.23393651e-07,7.86670416e-09,1.02693823e-07,7.92109469e-06,4.411111e-07,0.00152134943,0.0143672159,0.0478744286,4.74114648e-06,1.50806176e-06,2.96850565e-05,1.63049618e-05,1.49897188e-07,0.00139593073,1.12044804e-05,0.00142749979,2.81512807e-05,0.000507661598,4.44664084e-06,4.99035215e-07,0.0,0.00296074836,7.1483981e-09,2.94647399e-09,1.13516722e-05
38,0.039862706,-94500.0,556.941675,-0.015439089,1842.75415,100000.0,0.710171244,0.0865277027,0.113109537,0.0228720977,3.34403283e-05,2.85597625e-05,0.000210524576,7.04357034e-07,6.41761145e-08,4.00704278e-07,1.54656943e-05,9.33024423e-07,0.00163419189,0.00977699353,0.0491212637,7.68067687e-06,2.87710218e-06,2.51087006e-05,1.5636072e-05,3.21678181e-07,0.00136125662,1.66778771e-05,0.00115429438,2.69575223e-05,0.00030202907,4.94905821e-06,5.51219259e-07,0.0,0.00297501338,8.14240467e-09,2.11780848e-09,1.0501072e-05
39,0.0399015544,-94500.0,558.352719,-0.0592158803,1893.14426,100000.0,0.712617586,0.0897479388,0.115957628,0.0181530343,6.29571289e-05,5.53530671e-05,0.000440949117,6.1337812e-07,4.4979888e-07,1.42143214e-06,2.68604479e-05,1.80199603e-06,0.00155030921,0.0058283327,0.0498478397,1.28791952e-05,5.06621937e-06,1.96852744e-05,1.44577362e-05,6.64453757e-07,0.00122880349,2.18612986e-05,0.000798911144,2.00783072e-05,0.000140483826,5.27156031e-06,5.64292725e-07,0.0,0.0029096629,6.52583304e-09,1.13436137e-09,8.6892933e-06
40,0.0399429338,-94500.0,558.667061,-0.106598993,1935.19421,100000.0,0.715152552,0.0929759641,0.117821255,0.0146158719,0.000117217315,0.000128865012,0.00094297904,4.48356664e-07,2.17884876e-06,3.73699703e-06,3.57869639e-05,2.7576444e-06,0.00116659119,0.00282143332,0.0495675689,2.02558099e-05,7.16093462e-06,1.33255056e-05,1.22621093e-05,1.1697068e-06,0.000945357485,2.17029425e-05,0.000423010269,9.56105507e-06,4.42470781e-05,4.97902442e-06,4.98612886e-07,0.0,0.00271245291,2.66095999e-09,3.48167771e-10,5.86166998e-06
41,0.0399869761,-94500.0,557.689869,-0.156597958,1959.58133,100000.0,0.717785916,0.0961788823,0.118068918,0.0131243617,0.000196077221,0.000343068032,0.00188537041,3.06289365e-07,4.94651081e-06,5.21965468e-06,2.89386459e-05,2.64211334e-06,0.000589611987,0.00102766199,0.047379658,2.34120478e-05,6.46133347e-06,6.86137003e-06,9.42054224e-06,1.36656155e-06,0.000531718359,1.28685207e-05,0.000147752288,2.32838175e-06,8.15249233e-06,3.57379305e-06,3.37006766e-07,0.0,0.0023362839,3.91330402e-10,5.07909895e-11,2.78904767e-06
42,0.0400331814,-94500.0,555.251832,-0.206745293,1957.21894,100000.0,0.720502401,0.0991054376,0.11619348,0.014679568,0.00026800887,0.000828430391,0.00315117507,2.79158161e-07,3.57228043e-06,3.05436359e-06,1.22184421e-05,1.31438269e-06,0.000178767529,0.000277307382,0.0425736902,1.51561354e-05,3.09693013e-06,2.41609309e-06,7.59526419e-06,8.07885434e-07,0.000188221319,4.06218434e-06,3.3119627e-05,2.83056727e-07,8.74507971e-07,1.63450487e-06,1.51140411e-07,0.0,0.00183012978,2.19785099e-11,4.07444598e-12,8.46299037e-07
43,0.0400823127,-94500.0,551.119332,-0.256485888,1930.47794,100000.0,0.72336729,0.1011935,0.112222121,0.019856265,0.000295226936,0.00149663082,0.00419232263,3.39805213e-07,8.86440375e-07,8.15794607e-07,2.93982096e-06,3.48766124e-07,3.47277259e-05,5.88178557e-05,0.0358289925,5.25627692e-06,8.12001656e-07,5.92641088e-07,7.76825395e-06,2.34265586e-07,4.23220619e-05,7.78299811e-07,5.47055375e-06,2.18662729e-08,6.43950133e-08,4.64269883e-07,4.31739343e-08,0.0,0.0013446967,7.09884201e-13,2.34645348e-13,1.75103223e-07
44,0.0401302709,-94500.0,545.608534,-0.301744999,1892.08093,100000.0,0.726153473,0.101742956,0.107218125,0.0275927572,0.000279624475,0.00201653284,0.00461473203,4.2428027e-07,1.25966822e-07,1.471396e-07,5.59738847e-07,6.78116414e-08,5.91651393e-06,1.21653218e-05,0.02933648,1.32148767e-06,1.59748885e-07,1.2889989e-07,9.45142077e-06,4.58909108e-08,7.89612132e-06,1.25332106e-07,8.78427512e-07,1.64198882e-09,4.57300937e-09,1.04955177e-07,9.83752339e-09,0.0,0.000995985634,2.18546593e-14,1.3650016e-14,3.26355076e-08
45,0.0401726247,-94500.0,539.576512,-0.339036423,1851.83041,100000.0,0.728605552,0.100903135,0.102334311,0.0359516769,0.000248185803,0.00229001138,0.00459755778,5.04669511e-07,1.61764742e-08,2.55461625e-08,1.10804293e-07,1.32114719e-08,1.13848232e-06,2.90748774e-06,0.0242811696,3.46240836e-07,3.18881073e-08,3.08452222e-08,1.16619336e-05,8.45391714e-09,1.54671588e-06,2.18319315e-08,1.65186695e-07,1.60114752e-10,3.94156432e-10,2.40728735e-08,2.30347786e-09,0.0,0.000767377175,8.87881899e-16,9.9460783e-16,6.8137211e-09
